state,year,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_total_female_releases,aggravated_or_simple_assault_total_male_releases,aggravated_or_simple_assault_total_total_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_black_total_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_other_or_unknown_total_releases,burglary_total_female_releases,burglary_total_male_releases,burglary_total_total_releases,burglary_white_female_releases,burglary_white_male_releases,burglary_white_total_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_black_total_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_other_or_unknown_total_releases,drugs_total_female_releases,drugs_total_male_releases,drugs_total_total_releases,drugs_white_female_releases,drugs_white_male_releases,drugs_white_total_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_black_total_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_other_or_unknown_total_releases,fraud_total_female_releases,fraud_total_male_releases,fraud_total_total_releases,fraud_white_female_releases,fraud_white_male_releases,fraud_white_total_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_total_female_releases,motor_vehicle_theft_total_male_releases,motor_vehicle_theft_total_total_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,motor_vehicle_theft_white_total_releases,murder_black_female_releases,murder_black_male_releases,murder_black_total_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_hispanic_total_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_other_or_unknown_total_releases,murder_total_female_releases,murder_total_male_releases,murder_total_total_releases,murder_white_female_releases,murder_white_male_releases,murder_white_total_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_total_female_releases,negligent_manslaughter_total_male_releases,negligent_manslaughter_total_total_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_total_female_releases,other_property_offenses_total_male_releases,other_property_offenses_total_total_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_property_offenses_white_total_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_black_total_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_other_or_unknown_total_releases,other_unknown_total_female_releases,other_unknown_total_male_releases,other_unknown_total_total_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_unknown_white_total_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_total_female_releases,other_violent_offenses_total_male_releases,other_violent_offenses_total_total_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,other_violent_offenses_white_total_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_black_total_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_other_or_unknown_total_releases,public_order_total_female_releases,public_order_total_male_releases,public_order_total_total_releases,public_order_white_female_releases,public_order_white_male_releases,public_order_white_total_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_total_female_releases,rape_or_sexual_assault_total_male_releases,rape_or_sexual_assault_total_total_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,rape_or_sexual_assault_white_total_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_black_total_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_other_or_unknown_total_releases,robbery_total_female_releases,robbery_total_male_releases,robbery_total_total_releases,robbery_white_female_releases,robbery_white_male_releases,robbery_white_total_releases,theft_black_female_releases,theft_black_male_releases,theft_black_total_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_hispanic_total_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_other_or_unknown_total_releases,theft_total_female_releases,theft_total_male_releases,theft_total_total_releases,theft_white_female_releases,theft_white_male_releases,theft_white_total_releases,total_black_female_releases,total_black_male_releases,total_black_total_releases,total_hispanic_female_releases,total_hispanic_male_releases,total_hispanic_total_releases,total_other_or_unknown_female_releases,total_other_or_unknown_male_releases,total_other_or_unknown_total_releases,total_total_female_releases,total_total_male_releases,total_total_total_releases,total_white_female_releases,total_white_male_releases,total_white_total_releases,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
West Virginia,1991,NA,8,8,NA,NA,NA,3,NA,3,6,33,39,3,25,28,NA,13,13,NA,NA,NA,1,NA,1,2,105,107,1,92,93,NA,16,16,NA,NA,NA,1,NA,1,3,47,50,2,31,33,2,5,7,NA,NA,NA,1,NA,1,6,37,43,3,32,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,4,NA,6,6,NA,NA,NA,1,NA,1,2,26,28,1,20,21,NA,1,1,NA,NA,NA,NA,NA,NA,NA,8,8,NA,7,7,NA,4,4,NA,NA,NA,NA,NA,NA,1,24,25,1,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,45,45,NA,44,44,NA,3,3,NA,NA,NA,NA,1,1,2,35,37,2,31,33,1,12,13,NA,NA,NA,NA,NA,NA,1,47,48,NA,35,35,1,10,11,NA,1,1,NA,NA,NA,6,112,118,5,101,106,4,79,83,NA,1,1,7,1,8,29,528,557,18,447,465,1346127.3,1094948.6,1784440.4,926034.3,858406.1,714364,631763.3,562802.4,532146.2,54688.3,28843,25845.3,39359.6,21225.5,18134.1,30735,16025.9,14709.1,8212.3,4315.4,3896.9,5310.9,2984.8,2326.1,4728.7,2645.3,2083.4,1618.1,760.9,857.2,1093.7,573.8,519.9,1043.7,573.8,469.9,1708766.7,886291.7,822475,1292428.1,685087.7,607340.4,1051021.6,539442,511579.6
West Virginia,1992,NA,9,9,NA,1,1,NA,NA,NA,1,37,38,1,27,28,NA,22,22,NA,1,1,NA,NA,NA,NA,142,142,NA,119,119,NA,28,28,NA,NA,NA,NA,2,2,NA,67,67,NA,37,37,1,6,7,NA,NA,NA,NA,1,1,5,38,43,4,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,4,4,NA,NA,NA,NA,1,1,1,21,22,1,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,3,NA,4,4,NA,NA,NA,NA,NA,NA,1,22,23,1,18,19,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,5,NA,4,4,NA,1,1,NA,1,1,NA,NA,NA,2,44,46,2,42,44,NA,7,7,NA,NA,NA,NA,NA,NA,NA,41,41,NA,34,34,1,10,11,NA,NA,NA,NA,NA,NA,1,35,36,NA,25,25,1,6,7,NA,NA,NA,NA,1,1,5,99,104,4,92,96,3,99,102,NA,3,3,NA,5,5,16,558,574,13,451,464,1349534.6,1097244.2,1782881.8,923739.6,859142.2,713492,636042.6,562793.8,534450.4,54822.6,28854,25968.6,39557.2,21053,18504.2,30624,15796.8,14827.2,8599.6,4472.8,4126.8,5489.8,3226.6,2263.2,4846.4,2856.6,1989.8,2792.2,1339.8,1452.4,2082.4,1107.6,974.8,1982.4,1107.6,874.8,1705326.4,883244.4,822082,1294163.2,683459.4,610703.8,1052074.2,538789,513285.2
West Virginia,1993,2,13,15,NA,NA,NA,NA,NA,NA,4,54,58,2,41,43,NA,12,12,NA,2,2,NA,2,2,NA,133,133,NA,117,117,NA,9,9,NA,NA,NA,NA,1,1,7,65,72,7,55,62,1,7,8,1,NA,1,1,NA,1,4,43,47,1,36,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,3,NA,3,3,NA,NA,NA,2,2,4,5,25,30,3,20,23,NA,NA,NA,NA,NA,NA,1,NA,1,3,5,8,2,5,7,NA,1,1,NA,NA,NA,NA,NA,NA,1,25,26,1,24,25,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,5,NA,4,4,NA,1,1,NA,1,1,1,2,3,4,46,50,3,42,45,NA,2,2,NA,1,1,NA,1,1,NA,56,56,NA,52,52,NA,10,10,NA,1,1,NA,NA,NA,NA,46,46,NA,35,35,1,5,6,NA,NA,NA,NA,3,3,5,113,118,4,105,109,4,64,68,1,5,6,5,12,17,33,622,655,23,541,564,1352941.9,1099539.8,1781323.2,921444.9,859878.3,712620,640321.9,562785.2,536754.6,54956.9,28865,26091.9,39754.8,20880.5,18874.3,30513,15567.7,14945.3,8986.9,4630.2,4356.7,5668.7,3468.4,2200.3,4964.1,3067.9,1896.2,3966.3,1918.7,2047.6,3071.1,1641.4,1429.7,2921.1,1641.4,1279.7,1701886.1,880197.1,821689,1295898.3,681831.1,614067.2,1053126.8,538136,514990.8
West Virginia,1994,NA,13,13,NA,NA,NA,NA,1,1,2,45,47,2,31,33,NA,18,18,NA,NA,NA,NA,NA,NA,2,148,150,2,130,132,2,21,23,NA,NA,NA,NA,1,1,8,69,77,6,47,53,3,7,10,NA,NA,NA,1,NA,1,17,40,57,13,33,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,2,8,10,NA,1,1,1,1,2,5,28,33,2,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,7,7,NA,3,3,NA,NA,NA,NA,1,1,2,33,35,2,29,31,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,1,4,5,NA,1,1,NA,NA,NA,NA,2,2,1,63,64,1,60,61,NA,4,4,NA,1,1,NA,1,1,1,58,59,1,52,53,NA,11,11,NA,NA,NA,NA,NA,NA,3,52,55,3,41,44,3,9,12,NA,1,1,NA,1,1,4,99,103,1,88,89,10,96,106,NA,3,3,2,8,10,46,648,694,34,541,575,1356349.2,1101835.4,1779764.6,919150.2,860614.4,711748,644601.2,562776.6,539058.8,55091.2,28876,26215.2,39952.4,20708,19244.4,30402,15338.6,15063.4,9374.2,4787.6,4586.6,5847.6,3710.2,2137.4,5081.8,3279.2,1802.6,5140.4,2497.6,2642.8,4059.8,2175.2,1884.6,3859.8,2175.2,1684.6,1698445.8,877149.8,821296,1297633.4,680202.8,617430.6,1054179.4,537483,516696.4
West Virginia,1995,NA,7,7,NA,NA,NA,NA,1,1,2,45,47,2,37,39,1,17,18,NA,1,1,NA,6,6,5,149,154,4,125,129,4,31,35,NA,2,2,1,4,5,11,80,91,6,43,49,5,NA,5,NA,NA,NA,1,2,3,17,32,49,11,30,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,26,26,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,25,25,NA,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,8,8,NA,1,1,NA,NA,NA,NA,NA,NA,3,8,11,3,7,10,NA,NA,NA,NA,1,1,NA,1,1,2,64,66,2,62,64,NA,2,2,NA,NA,NA,NA,2,2,1,57,58,1,53,54,2,18,20,NA,1,1,NA,NA,NA,4,39,43,2,20,22,2,12,14,1,NA,1,NA,2,2,8,131,139,5,117,122,14,95,109,1,5,6,2,18,20,55,666,721,38,548,586,1359756.5,1104131,1778206,916855.5,861350.5,710876,648880.5,562768,541363,55225.5,28887,26338.5,40150,20535.5,19614.5,30291,15109.5,15181.5,9761.5,4945,4816.5,6026.5,3952,2074.5,5199.5,3490.5,1709,6314.5,3076.5,3238,5048.5,2709,2339.5,4798.5,2709,2089.5,1695005.5,874102.5,820903,1299368.5,678574.5,620794,1055232,536830,518402
West Virginia,1996,NA,9,9,NA,NA,NA,NA,2,2,2,52,54,2,41,43,NA,18,18,NA,4,4,NA,9,9,2,160,162,2,129,131,7,34,41,NA,1,1,NA,2,2,15,88,103,8,51,59,5,5,10,NA,NA,NA,NA,NA,NA,20,33,53,15,28,43,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,4,4,NA,1,1,NA,1,1,2,21,23,2,15,17,NA,1,1,NA,NA,NA,NA,1,1,1,6,7,1,4,5,1,4,5,NA,NA,NA,NA,1,1,1,35,36,NA,30,30,NA,1,1,NA,NA,NA,NA,1,1,NA,13,13,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,10,2,8,10,1,3,4,NA,NA,NA,NA,2,2,5,114,119,4,109,113,NA,4,4,NA,NA,NA,NA,4,4,2,63,65,2,55,57,1,15,16,NA,2,2,NA,1,1,3,48,51,2,30,32,1,13,14,NA,NA,NA,NA,1,1,6,102,108,5,88,93,16,112,128,NA,8,8,NA,25,25,61,745,806,45,600,645,1363163.8,1106426.6,1776647.4,914560.8,862086.6,710004,653159.8,562759.4,543667.2,55359.8,28898,26461.8,40347.6,20363,19984.6,30180,14880.4,15299.6,10148.8,5102.4,5046.4,6205.4,4193.8,2011.6,5317.2,3701.8,1615.4,7488.6,3655.4,3833.2,6037.2,3242.8,2794.4,5737.2,3242.8,2494.4,1691565.2,871055.2,820510,1301103.6,676946.2,624157.4,1056284.6,536177,520107.6
West Virginia,1997,2,6,8,NA,NA,NA,NA,3,3,4,53,57,2,44,46,NA,16,16,NA,2,2,NA,9,9,3,151,154,3,124,127,5,42,47,NA,2,2,NA,2,2,17,114,131,12,68,80,3,7,10,NA,NA,NA,NA,3,3,14,54,68,11,44,55,NA,2,2,NA,NA,NA,NA,NA,NA,1,3,4,1,1,2,NA,2,2,NA,1,1,NA,NA,NA,1,15,16,1,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,4,NA,4,4,NA,NA,NA,NA,NA,NA,2,36,38,2,32,34,1,2,3,NA,NA,NA,NA,NA,NA,1,9,10,NA,7,7,NA,1,1,NA,NA,NA,NA,NA,NA,1,6,7,1,5,6,2,3,5,NA,NA,NA,NA,1,1,4,123,127,2,119,121,NA,2,2,NA,1,1,NA,3,3,2,62,64,2,56,58,1,11,12,NA,NA,NA,NA,1,1,1,46,47,NA,34,34,3,10,13,NA,NA,NA,NA,2,2,9,114,123,6,102,108,17,108,125,NA,6,6,NA,24,24,60,790,850,43,652,695,1366571.1,1108722.2,1775088.8,912266.1,862822.7,709132,657439.1,562750.8,545971.4,55494.1,28909,26585.1,40545.2,20190.5,20354.7,30069,14651.3,15417.7,10536.1,5259.8,5276.3,6384.3,4435.6,1948.7,5434.9,3913.1,1521.8,8662.7,4234.3,4428.4,7025.9,3776.6,3249.3,6675.9,3776.6,2899.3,1688124.9,868007.9,820117,1302838.7,675317.9,627520.8,1057337.2,535524,521813.2
West Virginia,1998,NA,11,11,NA,NA,NA,NA,2,2,2,61,63,2,48,50,NA,13,13,NA,NA,NA,NA,6,6,1,178,179,1,159,160,7,38,45,NA,3,3,NA,3,3,24,125,149,17,81,98,3,2,5,1,NA,1,NA,1,1,19,56,75,15,53,68,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,4,NA,3,3,NA,6,6,NA,1,1,NA,1,1,5,38,43,5,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,2,3,NA,1,1,NA,NA,NA,NA,2,2,NA,31,31,NA,28,28,1,2,3,NA,NA,NA,NA,NA,NA,2,12,14,1,10,11,NA,3,3,NA,NA,NA,NA,NA,NA,3,12,15,3,9,12,1,3,4,NA,NA,NA,NA,4,4,5,150,155,4,143,147,NA,8,8,NA,NA,NA,NA,NA,NA,NA,77,77,NA,69,69,NA,11,11,NA,NA,NA,NA,3,3,2,57,59,2,43,45,2,12,14,NA,NA,NA,NA,NA,NA,5,95,100,3,83,86,14,110,124,1,5,6,NA,22,22,69,898,967,54,761,815,1369978.4,1111017.8,1773530.2,909971.4,863558.8,708260,661718.4,562742.2,548275.6,55628.4,28920,26708.4,40742.8,20018,20724.8,29958,14422.2,15535.8,10923.4,5417.2,5506.2,6563.2,4677.4,1885.8,5552.6,4124.4,1428.2,9836.8,4813.2,5023.6,8014.6,4310.4,3704.2,7614.6,4310.4,3304.2,1684684.6,864960.6,819724,1304573.8,673689.6,630884.2,1058389.8,534871,523518.8
West Virginia,1999,1,11,12,NA,1,1,NA,NA,NA,3,71,74,2,59,61,NA,23,23,NA,2,2,NA,3,3,4,277,281,4,249,253,5,74,79,1,6,7,NA,1,1,25,195,220,19,114,133,3,8,11,NA,NA,NA,NA,1,1,15,74,89,12,65,77,NA,1,1,NA,NA,NA,NA,1,1,NA,10,10,NA,8,8,NA,8,8,NA,NA,NA,NA,2,2,2,27,29,2,17,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,3,4,1,NA,1,NA,NA,NA,NA,NA,NA,3,24,27,2,24,26,NA,5,5,NA,NA,NA,NA,NA,NA,NA,15,15,NA,10,10,NA,6,6,NA,NA,NA,NA,NA,NA,1,25,26,1,19,20,1,8,9,NA,3,3,NA,8,8,9,192,201,8,173,181,NA,5,5,NA,2,2,NA,2,2,3,74,77,3,65,68,NA,17,17,NA,2,2,NA,NA,NA,1,69,70,1,50,51,1,10,11,NA,NA,NA,NA,3,3,6,105,111,5,92,97,12,176,188,1,16,17,NA,21,21,73,1161,1234,60,948,1008,1373385.7,1113313.4,1771971.6,907676.7,864294.9,707388,665997.7,562733.6,550579.8,55762.7,28931,26831.7,40940.4,19845.5,21094.9,29847,14193.1,15653.9,11310.7,5574.6,5736.1,6742.1,4919.2,1822.9,5670.3,4335.7,1334.6,11010.9,5392.1,5618.8,9003.3,4844.2,4159.1,8553.3,4844.2,3709.1,1681244.3,861913.3,819331,1306308.9,672061.3,634247.6,1059442.4,534218,525224.4
West Virginia,2e3,NA,16,16,NA,5,5,NA,2,2,3,77,80,3,54,57,1,16,17,NA,NA,NA,NA,2,2,9,193,202,8,175,183,2,49,51,NA,7,7,NA,4,4,10,136,146,8,76,84,2,2,4,NA,1,1,NA,1,1,15,54,69,13,50,63,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,5,NA,4,4,1,3,4,NA,NA,NA,NA,1,1,6,23,29,5,19,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,1,1,NA,1,1,1,35,36,1,28,29,NA,7,7,NA,NA,NA,NA,1,1,3,25,28,3,17,20,NA,5,5,NA,NA,NA,NA,NA,NA,1,17,18,1,12,13,1,10,11,NA,4,4,NA,3,3,6,173,179,5,156,161,NA,2,2,NA,1,1,NA,1,1,2,60,62,2,56,58,NA,15,15,NA,NA,NA,NA,NA,NA,1,62,63,1,47,48,NA,6,6,NA,2,2,NA,1,1,7,84,91,7,75,82,7,136,143,NA,21,21,NA,18,18,64,944,1008,57,769,826,1376793,1115609,1770413,905382,865031,706516,670277,562725,552884,55897,28942,26955,41138,19673,21465,29736,13964,15772,11698,5732,5966,6921,5161,1760,5788,4547,1241,12185,5971,6214,9992,5378,4614,9492,5378,4114,1677804,858866,818938,1308044,670433,637611,1060495,533565,526930
