state,year,population,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Massachusetts,2016,6811885,0,0,0,0,0,0,90,485,575,1,1,2,0,0,0,6,43,49,0,0,0,0,0,0,386,2145,2531,71,0,71,0,0,0,218,1586,1804
Massachusetts,2015,6794422,0,0,0,0,0,0,91,667,758,0,0,0,0,0,0,12,41,53,0,0,0,0,0,0,375,2396,2771,63,0,63,0,0,0,209,1657,1866
Massachusetts,2014,6745408,0,0,0,0,0,0,112,615,727,0,4,4,0,0,0,8,58,66,0,0,0,0,0,0,445,2287,2732,74,0,74,0,0,0,250,1569,1819
Massachusetts,2013,6692824,0,0,0,0,0,0,120,643,763,0,3,3,0,0,0,13,116,129,0,0,0,0,0,0,416,2514,2930,72,0,72,0,0,0,211,1722,1933
Massachusetts,2012,6646144,0,0,0,0,0,0,102,472,574,0,5,5,0,0,0,20,308,328,0,0,0,0,0,0,433,2637,3070,78,116,194,0,0,0,232,1706,1938
Massachusetts,2011,6587536,0,0,0,0,0,0,72,366,438,1,2,3,0,0,0,14,65,79,0,0,0,0,0,0,484,2240,2724,108,129,237,0,0,0,288,1651,1939
Massachusetts,2010,6557254,0,0,0,0,0,0,116,828,944,0,2,2,0,0,0,14,139,153,0,0,0,0,0,0,348,2678,3026,58,58,116,0,0,0,158,1618,1776
Massachusetts,2009,6593587,NA,NA,NA,NA,NA,NA,130,899,1029,1,5,6,NA,NA,NA,14,49,63,NA,NA,NA,NA,NA,NA,347,2597,2944,58,30,88,0,0,0,142,1591,1733
Massachusetts,2008,6497967,NA,NA,NA,NA,NA,NA,134,769,903,3,3,6,NA,NA,NA,2,35,37,NA,NA,NA,NA,NA,NA,370,2355,2725,47,5,52,0,0,0,183,1515,1698
Massachusetts,2007,6449755,NA,NA,NA,NA,NA,NA,103,608,711,1,3,4,NA,NA,NA,10,36,46,NA,NA,NA,NA,NA,NA,285,2019,2304,38,14,52,0,0,0,132,1334,1466
