state,year,population,population_adult,population_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Ohio,2016,11614373,9007798,7256258,0,0,0,585,1853,2438,0,64,64,0,0,0,0,0,0,0,1,1,4,21,25,783,9915,10698,3142,19708,22850,0,0,0,0,0,0,1768,7723,9491
Ohio,2015,11613423,8990472,7285422,0,0,0,605,1945,2550,3,45,48,0,0,0,0,0,0,0,3,3,1,18,19,748,8818,9566,2992,18767,21759,0,0,0,0,0,0,1629,7809,9438
Ohio,2014,11594163,8960023,7291280,0,0,0,547,1827,2374,7,45,52,0,0,0,0,0,0,0,0,0,5,15,20,721,9062,9783,2968,19431,22399,0,0,0,0,0,0,1675,8387,10062
Ohio,2013,11570808,8928373,7314167,0,0,0,525,1932,2457,3,72,75,0,3,3,0,0,0,0,0,0,2,14,16,627,8844,9471,2776,18462,21238,0,0,0,0,0,0,1613,7479,9092
Ohio,2012,11544225,8892056,7320406,0,0,0,505,1942,2447,7,131,138,0,0,0,0,0,0,0,9,9,0,12,12,572,8321,8893,2759,18869,21628,0,0,0,0,0,0,1658,8341,9999
Ohio,2011,11544951,8858876,7309982,0,0,0,598,2228,2826,6,141,147,0,0,0,0,0,0,0,12,12,2,18,20,555,7062,7617,2902,19999,22901,1,1,2,0,0,0,1735,10436,12171
Ohio,2010,11536182,8817345,7291841,0,0,0,620,2200,2820,14,496,510,0,0,0,0,0,0,1,12,13,7,12,19,504,6260,6764,3179,21319,24498,0,3,3,0,0,0,2028,12209,14237
Ohio,2009,11542645,8829355,7328849,0,0,0,633,2268,2901,39,961,1e3,0,0,0,0,0,0,0,3,3,3,26,29,780,8241,9021,3352,23601,26953,0,4,4,0,0,0,1890,11980,13870
Ohio,2008,11485910,8750083,7288692,NA,NA,NA,579,2218,2797,34,1258,1292,0,2,2,NA,NA,NA,2,2,4,2,16,18,1062,9170,10232,3624,24931,28555,0,1,1,0,0,0,1943,12160,14103
Ohio,2007,11466917,8726992,7282406,0,0,0,502,1567,2069,57,1520,1577,0,1,1,185,2182,2367,0,2,2,5,21,26,1167,8092,9259,3876,25390,29266,1,28,29,0,0,0,1957,11853,13810
Ohio,2006,11478006,8695512,7265029,0,0,0,419,1492,1911,65,2085,2150,0,1,1,76,2125,2201,2,8,10,3,16,19,1028,7266,8294,3595,24990,28585,1,31,32,0,0,0,1995,11860,13855
Ohio,2005,11146050,8405709,7061024,0,0,0,404,1860,2264,96,2473,2569,0,4,4,211,1452,1663,0,8,8,3,14,17,847,7500,8347,3463,24635,28098,2,31,33,0,0,0,1896,11175,13071
Ohio,2004,11172251,8397018,7060876,0,0,0,349,1361,1710,117,3839,3956,0,7,7,272,2007,2279,4,11,15,6,24,30,744,6843,7587,3113,25095,28208,2,29,31,0,0,0,1613,10847,12460
Ohio,2003,11131980,8313492,6980600,0,0,0,397,1823,2220,186,4780,4966,0,3,3,NA,NA,NA,1,4,5,7,18,25,764,7965,8729,2877,24524,27401,1,28,29,0,0,0,1516,9802,11318
Ohio,2002,11106524,8255118,6904082,0,0,0,328,1702,2030,160,4464,4624,0,1,1,0,0,0,2,13,15,4,29,33,732,8358,9090,2667,22687,25354,1,30,31,0,0,0,1438,7965,9403
Ohio,2001,11066289,8331665,6994432,0,0,0,362,1423,1785,204,5260,5464,0,3,3,0,0,0,2,20,22,12,25,37,737,8157,8894,2634,22325,24959,0,3,3,0,0,0,1312,7320,8632
Ohio,2000,11052389,8181891,6834334,0,0,0,382,1780,2162,347,5954,6301,0,2,2,0,0,0,1,30,31,1,21,22,569,7321,7890,2628,22168,24796,0,1,1,0,0,0,1319,6941,8260
Ohio,1999,11030378.5,8166966.6,6823433.7,NA,NA,NA,389,1795,2184,352,6106,6458,0,6,6,0,0,0,1,27,28,9,31,40,415,5273,5688,2439,20479,22918,0,2,2,0,0,0,1272,7111,8383
Ohio,1998,11008368,8152042.2,6812533.4,NA,NA,NA,375,1615,1990,343,5313,5656,NA,NA,NA,0,0,0,0,8,8,5,38,43,303,3694,3997,2307,17896,20203,0,1,1,0,0,0,1274,7090,8364
Ohio,1997,10986357.5,8137117.8,6801633.1,NA,NA,NA,412,1754,2166,213,3225,3438,NA,NA,NA,82,10,92,3,13,16,6,28,34,98,1195,1293,2166,16143,18309,0,16,16,0,0,0,1349,9780,11129
Ohio,1996,10964347,8122193.4,6790732.8,NA,NA,NA,448,2202,2650,351,4013,4364,NA,NA,NA,87,273,360,3,16,19,11,18,29,NA,NA,NA,2616,17600,20216,0,11,11,0,0,0,1712,10941,12653
Ohio,1995,10942336.5,8107269,6779832.5,NA,NA,NA,510,2138,2648,371,3999,4370,NA,NA,NA,192,1052,1244,0,20,20,4,16,20,NA,NA,NA,2553,17370,19923,0,3,3,0,0,0,1472,10018,11490
Ohio,1994,10920326,8092344.6,6768932.2,NA,NA,NA,476,2222,2698,419,4146,4565,NA,NA,NA,154,1091,1245,0,44,44,8,24,32,NA,NA,NA,2477,17496,19973,0,3,3,0,3,3,1412,9876,11288
Ohio,1993,10898315.5,8077420.2,6758031.9,NA,NA,NA,515,2644,3159,417,4414,4831,NA,NA,NA,0,0,0,3,11,14,1,44,45,NA,NA,NA,2416,17904,20320,10,171,181,0,0,0,1465,10533,11998
Ohio,1992,10876305,8062495.8,6747131.6,NA,NA,NA,531,2791,3322,491,5435,5926,NA,NA,NA,0,0,0,5,20,25,9,33,42,NA,NA,NA,2463,18355,20818,16,239,255,2,13,15,1407,9735,11142
Ohio,1991,10854294.5,8047571.4,6736231.3,NA,NA,NA,491,2605,3096,403,4846,5249,NA,NA,NA,0,0,0,0,16,16,12,27,39,NA,NA,NA,2044,16172,18216,12,253,265,0,4,4,1123,8374,9497
Ohio,1990,10832284,8032647,6725331,NA,NA,NA,522,2459,2981,439,5021,5460,NA,NA,NA,0,0,0,2,15,17,15,43,58,NA,NA,NA,2149,15758,17907,11,203,214,0,0,0,1157,7963,9120
Ohio,1989,10829131.6,7998444.3,6713783.9,NA,NA,NA,380,2051,2431,329,4086,4415,NA,NA,NA,0,0,0,2,9,11,5,27,32,NA,NA,NA,1529,12720,14249,1,234,235,0,0,0,812,6240,7052
Ohio,1988,10825979.2,7964241.6,6702236.8,NA,NA,NA,269,1617,1886,285,3655,3940,NA,NA,NA,0,0,0,7,6,13,3,18,21,NA,NA,NA,1124,10632,11756,0,197,197,0,0,0,557,5079,5636
Ohio,1987,10822826.8,7930038.9,6690689.7,NA,NA,NA,335,1431,1766,234,3450,3684,NA,NA,NA,46,495,541,0,15,15,6,20,26,NA,NA,NA,1071,9859,10930,0,197,197,0,0,0,448,4198,4646
Ohio,1986,10819674.4,7895836.2,6679142.6,NA,NA,NA,255,1463,1718,298,3590,3888,NA,NA,NA,49,561,610,2,13,15,14,47,61,NA,NA,NA,1011,9058,10069,3,229,232,0,0,0,385,3100,3485
Ohio,1985,10816522,7861633.5,6667595.5,NA,NA,NA,174,1201,1375,269,3499,3768,NA,NA,NA,64,701,765,1,23,24,0,4,4,NA,NA,NA,799,8074,8873,1,229,230,0,0,0,287,2358,2645
Ohio,1984,10813369.6,7827430.8,6656048.4,NA,NA,NA,212,1107,1319,359,5022,5381,NA,NA,NA,99,962,1061,3,10,13,1,4,5,NA,NA,NA,882,9174,10056,6,225,231,0,0,0,201,1792,1993
Ohio,1983,10810217.2,7793228.1,6644501.3,NA,NA,NA,224,1199,1423,562,7162,7724,NA,NA,NA,83,854,937,2,17,19,0,0,0,NA,NA,NA,885,9521,10406,4,130,134,0,0,0,7,114,121
Ohio,1982,10807064.8,7759025.4,6632954.2,NA,NA,NA,254,1193,1447,484,6151,6635,NA,NA,NA,77,417,494,1,15,16,0,0,0,0,0,0,837,8127,8964,4,102,106,0,0,0,0,16,16
Ohio,1981,10803912.4,7724822.7,6621407.1,NA,NA,NA,201,1262,1463,403,6100,6503,NA,NA,NA,77,475,552,0,31,31,0,0,0,0,0,0,700,8388,9088,3,166,169,0,0,0,0,22,22
Ohio,1980,10800760,7690620,6609860,NA,NA,NA,139,1334,1473,416,6610,7026,NA,NA,NA,80,439,519,0,34,34,0,0,0,0,0,0,641,8607,9248,3,101,104,0,0,0,0,29,29
Ohio,1979,10783944,7610588,6544284,NA,NA,NA,165,1115,1280,312,5212,5524,NA,NA,NA,91,817,908,1,13,14,0,0,0,0,0,0,577,7366,7943,3,130,133,0,0,0,3,25,28
Ohio,1978,10767128,7530556,6478708,0,0,0,175,1065,1240,379,4662,5041,1,37,38,79,333,412,0,31,31,0,0,0,0,0,0,634,6253,6887,0,97,97,0,0,0,0,12,12
