state,year,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_male_total_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_total_total_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_black_total_releases,burglary_female_total_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_hispanic_total_releases,burglary_male_total_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_other_or_unknown_total_releases,burglary_total_total_releases,burglary_white_female_releases,burglary_white_male_releases,burglary_white_total_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_black_total_releases,drugs_female_total_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_hispanic_total_releases,drugs_male_total_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_other_or_unknown_total_releases,drugs_total_total_releases,drugs_white_female_releases,drugs_white_male_releases,drugs_white_total_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_black_total_releases,fraud_female_total_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_hispanic_total_releases,fraud_male_total_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_other_or_unknown_total_releases,fraud_total_total_releases,fraud_white_female_releases,fraud_white_male_releases,fraud_white_total_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_male_total_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_total_total_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,motor_vehicle_theft_white_total_releases,murder_black_female_releases,murder_black_male_releases,murder_black_total_releases,murder_female_total_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_hispanic_total_releases,murder_male_total_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_other_or_unknown_total_releases,murder_total_total_releases,murder_white_female_releases,murder_white_male_releases,murder_white_total_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_male_total_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_total_total_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_black_total_releases,other_property_offenses_female_total_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_male_total_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_total_total_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_property_offenses_white_total_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_black_total_releases,other_unknown_female_total_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_hispanic_total_releases,other_unknown_male_total_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_other_or_unknown_total_releases,other_unknown_total_total_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_unknown_white_total_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_black_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_male_total_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_total_total_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,other_violent_offenses_white_total_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_black_total_releases,public_order_female_total_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_hispanic_total_releases,public_order_male_total_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_other_or_unknown_total_releases,public_order_total_total_releases,public_order_white_female_releases,public_order_white_male_releases,public_order_white_total_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_male_total_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_total_total_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,rape_or_sexual_assault_white_total_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_black_total_releases,robbery_female_total_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_hispanic_total_releases,robbery_male_total_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_other_or_unknown_total_releases,robbery_total_total_releases,robbery_white_female_releases,robbery_white_male_releases,robbery_white_total_releases,theft_black_female_releases,theft_black_male_releases,theft_black_total_releases,theft_female_total_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_hispanic_total_releases,theft_male_total_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_other_or_unknown_total_releases,theft_total_total_releases,theft_white_female_releases,theft_white_male_releases,theft_white_total_releases,total_black_female_releases,total_black_male_releases,total_black_total_releases,total_hispanic_female_releases,total_hispanic_male_releases,total_hispanic_total_releases,total_other_or_unknown_female_releases,total_other_or_unknown_male_releases,total_other_or_unknown_total_releases,total_total_female_releases,total_total_male_releases,total_total_total_releases,total_white_female_releases,total_white_male_releases,total_white_total_releases,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
Illinois,1991,NA,NA,NA,52,NA,NA,NA,905,52,905,957,957,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,3487,57,3487,3544,3544,NA,NA,NA,NA,NA,NA,252,NA,NA,NA,3995,252,3995,4247,4247,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,407,133,407,540,540,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,891,11,891,902,902,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,221,18,221,239,239,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,168,27,168,195,195,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,284,23,284,307,307,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14,1,14,15,15,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,233,13,233,246,246,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,1112,61,1112,1173,1173,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,812,8,812,820,820,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,1860,57,1860,1917,1917,NA,NA,NA,NA,NA,NA,342,NA,NA,NA,1647,342,1647,1989,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055,16036,17091,1055,16036,17091,NA,NA,NA,8498976.3,7167277.9,11466718,5898820.7,5567897.3,4450991.6,4047984.7,3635154,3532123.9,1677596.8,899733,777863.8,1129773.1,627170.2,502602.9,1004344.8,548224.8,456120,932698.8,438342.1,494356.7,588638.9,273376.6,315262.3,565680,260382.3,305297.7,21638.8,10076.8,11562,10232.5,5111.6,5120.9,9254.8,4546.5,4708.3,8525985.8,4393968.6,4132017.2,6544963.7,3430260.6,3114703.1,5376587.8,2715011.2,2661576.6
Illinois,1992,44,512,556,58,1,116,117,924,1,5,6,982,12,291,303,32,1642,1674,56,2,247,249,3174,1,14,15,3230,21,1271,1292,194,3189,3383,311,25,458,483,4337,2,7,9,4648,90,683,773,72,121,193,138,4,5,9,321,1,NA,1,459,61,195,256,10,642,652,13,2,89,91,884,NA,1,1,897,1,152,153,24,206,230,30,NA,32,32,295,1,NA,1,325,5,57,62,9,31,40,12,NA,5,5,74,NA,NA,NA,86,3,38,41,5,116,121,13,1,19,20,271,1,3,4,284,6,133,139,NA,3,3,1,NA,NA,NA,4,NA,NA,NA,5,1,1,2,11,169,180,17,NA,34,34,298,NA,NA,NA,315,6,95,101,33,752,785,59,NA,122,122,1320,1,2,3,1379,25,444,469,2,335,337,11,NA,68,68,810,NA,2,2,821,9,405,414,38,1389,1427,53,1,151,152,1807,1,9,10,1860,13,258,271,262,863,1125,336,6,38,44,1404,NA,2,2,1740,68,501,569,736,9970,10706,42,1384,1426,9,45,54,1108,15923,17031,321,4524,4845,8540772.6,7208991.8,11539640,5926209.4,5613430.6,4466270.2,4074502.4,3654459,3554532.8,1679912.6,902340,777572.6,1131300.2,629422.4,501877.8,1003731.6,549303.6,454428,992766.6,465090.2,527676.4,626534.8,290589.2,335945.6,601980,277023.6,324956.4,36284.6,16469.6,19815,17432,8567.2,8864.8,15731.6,7665,8066.6,8506825.6,4377883.2,4128942.4,6527430.4,3416584.2,3110846.2,5363426.6,2707366.4,2656060.2
Illinois,1993,32,515,547,42,NA,NA,NA,956,NA,118,118,998,10,323,333,42,1663,1705,76,NA,NA,NA,3091,2,244,246,3167,32,1184,1216,231,3732,3963,323,NA,NA,NA,4904,19,470,489,5227,73,702,775,84,134,218,144,NA,NA,NA,324,4,13,17,468,56,177,233,11,652,663,18,NA,NA,NA,920,1,102,103,938,6,166,172,20,187,207,30,NA,NA,NA,301,2,45,47,331,8,69,77,6,33,39,11,NA,NA,NA,73,NA,9,9,84,5,31,36,8,133,141,12,NA,NA,NA,296,NA,27,27,308,4,136,140,NA,2,2,NA,NA,NA,NA,8,NA,1,1,8,NA,5,5,7,210,217,13,NA,NA,NA,333,1,31,32,346,5,92,97,47,904,951,77,NA,NA,NA,1419,NA,128,128,1496,30,387,417,1,360,361,2,NA,NA,NA,782,1,65,66,784,NA,357,357,68,1396,1464,80,NA,NA,NA,1719,2,108,110,1799,10,215,225,272,901,1173,367,NA,NA,NA,1447,12,56,68,1814,83,490,573,829,10822,11651,NA,NA,NA,44,1417,1461,1195,16573,17768,322,4334,4656,8582568.9,7250705.7,11612562,5953598.1,5658963.9,4481548.8,4101020.1,3673764,3576941.7,1682228.4,904947,777281.4,1132827.3,631674.6,501152.7,1003118.4,550382.4,452736,1052834.4,491838.3,560996.1,664430.7,307801.8,356628.9,638280,293664.9,344615.1,50930.4,22862.4,28068,24631.5,12022.8,12608.7,22208.4,10783.5,11424.9,8487665.4,4361797.8,4125867.6,6509897.1,3402907.8,3106989.3,5350265.4,2699721.6,2650543.8
Illinois,1994,NA,NA,NA,49,3,125,128,971,46,846,892,1020,NA,NA,NA,NA,NA,NA,96,4,262,266,3188,92,2926,3018,3284,NA,NA,NA,NA,NA,NA,517,35,546,581,6266,482,5720,6202,6783,NA,NA,NA,NA,NA,NA,133,NA,9,9,340,133,331,464,473,NA,NA,NA,NA,NA,NA,18,3,117,120,975,15,858,873,993,NA,NA,NA,NA,NA,NA,33,1,33,34,320,32,287,319,353,NA,NA,NA,NA,NA,NA,7,NA,13,13,85,7,72,79,92,NA,NA,NA,NA,NA,NA,21,NA,33,33,314,21,281,302,335,NA,NA,NA,NA,NA,NA,NA,NA,3,3,29,NA,26,26,29,NA,NA,NA,NA,NA,NA,17,3,28,31,331,14,303,317,348,NA,NA,NA,NA,NA,NA,89,2,174,176,1713,87,1539,1626,1802,NA,NA,NA,NA,NA,NA,9,NA,74,74,776,9,702,711,785,NA,NA,NA,NA,NA,NA,76,4,119,123,1901,72,1782,1854,1977,NA,NA,NA,NA,NA,NA,394,9,62,71,1455,385,1393,1778,1849,NA,NA,NA,NA,NA,NA,64,1598,1662,1395,17066,18461,1459,18664,20123,NA,NA,NA,8624365.2,7292419.6,11685484,5980986.8,5704497.2,4496827.4,4127537.8,3693069,3599350.6,1684544.2,907554,776990.2,1134354.4,633926.8,500427.6,1002505.2,551461.2,451044,1112902.2,518586.4,594315.8,702326.6,325014.4,377312.2,674580,310306.2,364273.8,65576.2,29255.2,36321,31831,15478.4,16352.6,28685.2,13902,14783.2,8468505.2,4345712.4,4122792.8,6492363.8,3389231.4,3103132.4,5337104.2,2692076.8,2645027.4
Illinois,1995,NA,NA,NA,68,2,141,143,1098,66,957,1023,1166,NA,NA,NA,NA,NA,NA,103,8,298,306,3143,95,2845,2940,3246,NA,NA,NA,NA,NA,NA,647,38,570,608,7441,609,6871,7480,8088,NA,NA,NA,NA,NA,NA,159,4,11,15,361,155,350,505,520,NA,NA,NA,NA,NA,NA,33,1,117,118,1034,32,917,949,1067,NA,NA,NA,NA,NA,NA,28,NA,32,32,313,28,281,309,341,NA,NA,NA,NA,NA,NA,4,2,8,10,76,2,68,70,80,NA,NA,NA,NA,NA,NA,22,NA,29,29,299,22,270,292,321,NA,NA,NA,NA,NA,NA,1,NA,1,1,15,1,14,15,16,NA,NA,NA,NA,NA,NA,21,2,42,44,369,19,327,346,390,NA,NA,NA,NA,NA,NA,89,5,195,200,1947,84,1752,1836,2036,NA,NA,NA,NA,NA,NA,4,NA,57,57,813,4,756,760,817,NA,NA,NA,NA,NA,NA,113,9,150,159,1860,104,1710,1814,1973,NA,NA,NA,NA,NA,NA,414,10,49,59,1608,404,1559,1963,2022,NA,NA,NA,NA,NA,NA,81,1700,1781,1625,18677,20302,1706,20377,22083,NA,NA,NA,8666161.5,7334133.5,11758406,6008375.5,5750030.5,4512106,4154055.5,3712374,3621759.5,1686860,910161,776699,1135881.5,636179,499702.5,1001892,552540,449352,1172970,545334.5,627635.5,740222.5,342227,397995.5,710880,326947.5,383932.5,80222,35648,44574,39030.5,18934,20096.5,35162,17020.5,18141.5,8449345,4329627,4119718,6474830.5,3375555,3099275.5,5323943,2684432,2639511
Illinois,1996,40,613,653,59,3,139,142,1115,1,7,8,1174,15,356,371,58,1439,1497,117,7,256,263,2963,1,10,11,3080,51,1258,1309,682,6040,6722,858,53,565,618,7365,4,12,16,8223,119,748,867,92,194,286,178,2,16,18,447,3,1,4,625,81,236,317,22,658,680,32,3,123,126,970,NA,2,2,1002,7,187,194,21,204,225,30,2,31,33,294,NA,3,3,324,7,56,63,6,22,28,11,NA,8,8,78,NA,1,1,89,5,47,52,18,127,145,26,NA,27,27,321,NA,1,1,347,8,166,174,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,13,231,244,15,1,52,53,373,NA,NA,NA,388,1,90,91,65,1191,1256,118,3,234,237,2014,NA,1,1,2132,50,588,638,3,334,337,11,1,77,78,869,NA,4,4,880,7,454,461,72,1373,1445,105,13,161,174,1807,1,5,6,1912,19,268,287,372,1050,1422,493,8,61,69,1631,3,7,10,2124,110,513,623,1464,13476,14940,96,1750,1846,13,54,67,2053,20248,22301,480,4968,5448,8707957.8,7375847.4,11831328,6035764.2,5795563.8,4527384.6,4180573.2,3731679,3644168.4,1689175.8,912768,776407.8,1137408.6,638431.2,498977.4,1001278.8,553618.8,447660,1233037.8,572082.6,660955.2,778118.4,359439.6,418678.8,747180,343588.8,403591.2,94867.8,42040.8,52827,46230,22389.6,23840.4,41638.8,20139,21499.8,8430184.8,4313541.6,4116643.2,6457297.2,3361878.6,3095418.6,5310781.8,2676787.2,2633994.6
Illinois,1997,49,647,696,73,5,162,167,1194,2,6,8,1267,17,379,396,56,1486,1542,103,7,237,244,2972,1,15,16,3075,39,1234,1273,775,6554,7329,946,37,616,653,7938,3,10,13,8884,131,758,889,98,198,296,192,4,19,23,444,3,1,4,636,87,226,313,18,583,601,39,3,129,132,931,NA,4,4,970,18,215,233,22,238,260,34,2,35,37,343,NA,2,2,377,10,68,78,6,35,41,16,NA,4,4,72,NA,NA,NA,88,10,33,43,16,142,158,19,NA,35,35,324,NA,4,4,343,3,143,146,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,1,14,199,213,22,3,30,33,335,NA,3,3,357,5,103,108,70,1249,1319,128,2,269,271,2220,1,6,7,2348,55,696,751,1,363,364,10,2,96,98,959,NA,2,2,969,7,498,505,59,1427,1486,89,10,162,172,1856,NA,5,5,1945,20,262,282,371,1130,1501,490,15,74,89,1846,3,3,6,2336,101,639,740,1556,14251,15807,90,1868,1958,13,61,74,2162,21435,23597,503,5255,5758,8749754.1,7417561.3,11904250,6063152.9,5841097.1,4542663.2,4207090.9,3750984,3666577.3,1691491.6,915375,776116.6,1138935.7,640683.4,498252.3,1000665.6,554697.6,445968,1293105.6,598830.7,694274.9,816014.3,376652.2,439362.1,783480,360230.1,423249.9,109513.6,48433.6,61080,53429.5,25845.2,27584.3,48115.6,23257.5,24858.1,8411024.6,4297456.2,4113568.4,6439763.9,3348202.2,3091561.7,5297620.6,2669142.4,2628478.2
Illinois,1998,55,656,711,82,6,154,160,1229,NA,3,3,1311,21,416,437,57,1411,1468,109,4,246,250,2983,NA,9,9,3092,48,1317,1365,803,6592,7395,1013,63,618,681,8013,2,4,6,9026,145,799,944,119,189,308,233,6,17,23,474,2,2,4,707,106,266,372,18,568,586,34,5,114,119,895,1,1,2,929,10,212,222,31,247,278,41,1,48,49,376,2,NA,2,417,7,81,88,4,28,32,8,1,9,10,82,NA,NA,NA,90,3,45,48,16,174,190,25,1,20,21,375,NA,5,5,400,8,176,184,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,2,2,7,176,183,11,NA,30,30,316,NA,2,2,327,4,108,112,56,1318,1374,118,6,303,309,2398,2,9,11,2516,54,768,822,1,413,414,6,1,106,107,1040,NA,2,2,1046,4,519,523,68,1253,1321,95,9,163,172,1653,NA,NA,NA,1748,18,237,255,400,1277,1677,527,15,79,94,2057,5,2,7,2584,107,699,806,1635,14302,15937,118,1907,2025,14,39,53,2302,21893,24195,535,5645,6180,8791550.4,7459275.2,11977172,6090541.6,5886630.4,4557941.8,4233608.6,3770289,3688986.2,1693807.4,917982,775825.4,1140462.8,642935.6,497527.2,1000052.4,555776.4,444276,1353173.4,625578.8,727594.6,853910.2,393864.8,460045.4,819780,376871.4,442908.6,124159.4,54826.4,69333,60629,29300.8,31328.2,54592.4,26376,28216.4,8391864.4,4281370.8,4110493.6,6422230.6,3334525.8,3087704.8,5284459.4,2661497.6,2622961.8
Illinois,1999,84,796,880,119,8,176,184,1428,2,7,9,1547,25,449,474,54,1443,1497,118,16,271,287,3080,1,13,14,3198,47,1353,1400,1023,7385,8408,1236,43,637,680,8870,3,10,13,10106,167,838,1005,119,222,341,228,5,25,30,511,2,1,3,739,102,263,365,19,556,575,34,2,110,112,867,NA,1,1,901,13,200,213,30,214,244,37,NA,43,43,324,NA,4,4,361,7,63,70,3,24,27,9,2,12,14,83,NA,NA,NA,92,4,47,51,17,138,155,30,2,32,34,368,1,6,7,398,10,192,202,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,4,NA,2,2,14,150,164,19,NA,28,28,276,1,1,2,295,4,97,101,87,1455,1542,163,9,308,317,2669,2,12,14,2832,65,894,959,7,451,458,18,NA,112,112,1097,NA,7,7,1115,11,527,538,46,1157,1203,82,10,167,177,1632,NA,3,3,1714,26,305,331,379,1330,1709,520,23,114,137,2099,5,2,7,2619,113,653,766,1882,15323,17205,120,2035,2155,17,67,84,2613,23308,25921,594,5883,6477,8833346.7,7500989.1,12050094,6117930.3,5932163.7,4573220.4,4260126.3,3789594,3711395.1,1696123.2,920589,775534.2,1141989.9,645187.8,496802.1,999439.2,556855.2,442584,1413241.2,652326.9,760914.3,891806.1,411077.4,480728.7,856080,393512.7,462567.3,138805.2,61219.2,77586,67828.5,32756.4,35072.1,61069.2,29494.5,31574.7,8372704.2,4265285.4,4107418.8,6404697.3,3320849.4,3083847.9,5271298.2,2653852.8,2617445.4
Illinois,2e3,58,930,988,92,8,178,186,1698,1,3,4,1790,25,587,612,61,1521,1582,140,17,275,292,3236,1,9,10,3376,61,1431,1492,1168,8142,9310,1407,57,629,686,9744,7,12,19,11151,175,961,1136,143,258,401,293,4,15,19,568,3,1,4,861,143,294,437,25,581,606,47,3,112,115,921,2,2,4,968,17,226,243,28,203,231,32,NA,54,54,336,1,NA,1,368,3,79,82,5,19,24,15,NA,11,11,78,NA,NA,NA,93,10,48,58,12,90,102,18,NA,24,24,255,1,3,4,273,5,138,143,NA,5,5,NA,NA,NA,NA,12,NA,NA,NA,12,NA,7,7,11,135,146,16,1,33,34,257,NA,NA,NA,273,4,89,93,120,1530,1650,229,17,372,389,3033,3,15,18,3262,89,1116,1205,1,491,492,7,NA,118,118,1187,NA,4,4,1194,6,574,580,64,1337,1401,88,9,165,174,1829,NA,2,2,1917,15,325,340,401,1474,1875,571,14,131,145,2371,2,4,6,2942,154,762,916,2097,16716,18813,130,2117,2247,21,55,76,2955,25525,28480,707,6637,7344,8875143,7542703,12123016,6145319,5977697,4588499,4286644,3808899,3733804,1698439,923196,775243,1143517,647440,496077,998826,557934,440892,1473309,679075,794234,929702,428290,501412,892380,410154,482226,153451,67612,85839,75028,36212,38816,67546,32613,34933,8353544,4249200,4104344,6387164,3307173,3079991,5258137,2646208,2611929
