state,year,population,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Michigan,2016,9928300,0,0,0,0,2,2,732,6272,7004,82,165,247,0,0,0,0,0,0,66,1034,1100,112,1846,1958,142,2122,2264,1136,11445,12581,2,4,6
Michigan,2015,9922576,0,0,0,0,0,0,717,6695,7412,176,125,301,0,0,0,0,0,0,70,1090,1160,99,1755,1854,145,2110,2255,1207,11790,12997,0,15,15
Michigan,2014,9909877,0,0,0,0,1,1,731,6971,7702,100,707,807,0,0,0,0,0,0,59,1207,1266,100,2106,2206,176,1677,1853,1166,12669,13835,0,0,0
Michigan,2013,9895622,0,0,0,0,0,0,657,7188,7845,157,572,729,0,0,0,0,0,0,52,1336,1388,115,1914,2029,187,2239,2426,1169,13250,14419,1,1,2
Michigan,2012,9883360,0,0,0,0,1,1,591,6886,7477,129,775,904,0,0,0,0,0,0,61,1345,1406,116,2578,2694,143,1264,1407,1040,12852,13892,0,3,3
Michigan,2011,9876187,0,0,0,0,1,1,613,6619,7232,13,778,791,0,0,0,0,0,0,53,1470,1523,70,1825,1895,197,1527,1724,946,12222,13168,0,2,2
Michigan,2010,9877574,0,0,0,0,2,2,579,6785,7364,20,691,711,0,0,0,0,0,0,90,1703,1793,79,2311,2390,288,3122,3410,1056,14617,15673,NA,3,NA
Michigan,2009,9969727,NA,NA,NA,1,13,14,516,6805,7321,10,694,704,NA,NA,NA,NA,NA,NA,95,1872,1967,80,2080,2160,198,2605,2803,900,14072,14972,0,3,3
Michigan,2008,10003422,NA,NA,NA,6,25,31,576,7101,7677,11,447,458,NA,NA,NA,NA,NA,NA,88,1931,2019,77,1931,2008,39,0,39,797,11344,12141,0,9,9
Michigan,2007,10071822,NA,NA,NA,4,38,42,672,8042,8714,30,495,525,NA,NA,NA,NA,NA,NA,105,1883,1988,124,1979,2103,0,0,0,935,12440,13375,0,3,3
