cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,038123,Omnitech Institute,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,17,NA,10358
2016_2017,038123,Omnitech Institute,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,13,NA,9373
2015_2016,038123,Omnitech Institute,Proprietary,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,038123,Omnitech Institute,Proprietary,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,038123,Omnitech Institute,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,NA,11688,10393
2016_2017,038123,Omnitech Institute,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,NA,9500,9524
2015_2016,038123,Omnitech Institute,Proprietary,"Engineering Technology, General.",Undergraduate Certificate or Diploma,NA,9500,9484
2016_2017,038123,Omnitech Institute,Proprietary,"Engineering Technology, General.",Undergraduate Certificate or Diploma,NA,9500,9312
2015_2016,038123,Omnitech Institute,Proprietary,"Radio, Television, and Digital Communication.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,038123,Omnitech Institute,Proprietary,"Radio, Television, and Digital Communication.",Undergraduate Certificate or Diploma,NA,NA,NA
