cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003639,Texas A&m University - Kingsville,Public,Accounting and Related Services.,Bachelor's Degree,86,20457,21568
2015_2016,003639,Texas A&m University - Kingsville,Public,Accounting and Related Services.,Master's Degree,,,24202
2016_2017,003639,Texas A&m University - Kingsville,Public,Accounting and Related Services.,Bachelor's Degree,,19500,19784
2016_2017,003639,Texas A&m University - Kingsville,Public,Accounting and Related Services.,Master's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,Agricultural Business and Management.,Bachelor's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,Agricultural Business and Management.,Master's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,Agricultural Business and Management.,Bachelor's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,Agricultural Business and Management.,Master's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,"Agriculture, General.",Bachelor's Degree,29,17750,20969
2015_2016,003639,Texas A&m University - Kingsville,Public,"Agriculture, General.",Master's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,"Agriculture, General.",Bachelor's Degree,28,18750,21158
2016_2017,003639,Texas A&m University - Kingsville,Public,"Agriculture, General.",Master's Degree,12,,20552
2015_2016,003639,Texas A&m University - Kingsville,Public,Allied Health and Medical Assisting Services.,Bachelor's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,Allied Health and Medical Assisting Services.,Bachelor's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,Animal Sciences.,Bachelor's Degree,21,23170,22882
2015_2016,003639,Texas A&m University - Kingsville,Public,Animal Sciences.,Master's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,Animal Sciences.,Bachelor's Degree,34,25125,23904
2016_2017,003639,Texas A&m University - Kingsville,Public,Animal Sciences.,Master's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,Apparel and Textiles.,Bachelor's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,Apparel and Textiles.,Bachelor's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,Architectural Engineering.,Bachelor's Degree,10,,18714
2016_2017,003639,Texas A&m University - Kingsville,Public,Architectural Engineering.,Bachelor's Degree,17,,19869
2015_2016,003639,Texas A&m University - Kingsville,Public,"Bilingual, Multilingual, and Multicultural Education.",Master's Degree,17,,38338
2015_2016,003639,Texas A&m University - Kingsville,Public,"Bilingual, Multilingual, and Multicultural Education.",Doctoral Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,"Bilingual, Multilingual, and Multicultural Education.",Master's Degree,,,44817
2016_2017,003639,Texas A&m University - Kingsville,Public,"Bilingual, Multilingual, and Multicultural Education.",Doctoral Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,"Biology, General.",Bachelor's Degree,118,21500,20886
2015_2016,003639,Texas A&m University - Kingsville,Public,"Biology, General.",Master's Degree,,,
2016_2017,003639,Texas A&m University - Kingsville,Public,"Biology, General.",Bachelor's Degree,127,20063,20676
2016_2017,003639,Texas A&m University - Kingsville,Public,"Biology, General.",Master's Degree,,,
2015_2016,003639,Texas A&m University - Kingsville,Public,"Business Administration, Management and Operations.",Bachelor's Degree,110,21816,22239
2015_2016,003639,Texas A&m University - Kingsville,Public,"Business Administration, Management and Operations.",Master's Degree,121,28156,26491
2016_2017,003639,Texas A&m University - Kingsville,Public,"Business Administration, Management and Operations.",Bachelor's Degree,,21495,21866
