cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,041697,Unitek College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,561,8500,7944
2015_2016,041954,Unitek College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,9500,7953
2016_2017,041697,Unitek College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,9079,8016
2016_2017,041954,Unitek College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,9500,8527
2015_2016,041697,Unitek College,Proprietary,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,50,9500,8247
2016_2017,041697,Unitek College,Proprietary,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,82,9500,8303
2015_2016,041697,Unitek College,Proprietary,Dental Support Services and Allied Professions.,Undergraduate Certificate or Diploma,,,
2016_2017,041697,Unitek College,Proprietary,Dental Support Services and Allied Professions.,Undergraduate Certificate or Diploma,,9500,8463
2015_2016,041697,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,725,16010,13546
2015_2016,041697,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Associate's Degree,,9500,11908
2015_2016,041697,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Bachelor's Degree,,,
2015_2016,041954,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,201,15987,14222
2016_2017,041697,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,,13305,13075
2016_2017,041697,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Associate's Degree,,9500,11451
2016_2017,041697,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Bachelor's Degree,,,
2016_2017,041954,Unitek College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,230,15987,14217
2015_2016,041697,Unitek College,Proprietary,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,177,15750,17441
2015_2016,041697,Unitek College,Proprietary,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Bachelor's Degree,,,
2016_2017,041697,Unitek College,Proprietary,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Undergraduate Certificate or Diploma,,15320,16967
2016_2017,041697,Unitek College,Proprietary,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,239,17663,17986
2016_2017,041697,Unitek College,Proprietary,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Bachelor's Degree,,,21625
