cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2016_2017,002979,Warren Wilson College,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,"Biology, General.",Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,"Biology, General.",Bachelor's Degree,13,NA,20302
2015_2016,002979,Warren Wilson College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,12,NA,21522
2016_2017,002979,Warren Wilson College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,Chemistry.,Bachelor's Degree,13,NA,20199
2016_2017,002979,Warren Wilson College,Private,Chemistry.,Bachelor's Degree,12,NA,22455
2015_2016,002979,Warren Wilson College,Private,"English Language and Literature, General.",Bachelor's Degree,12,NA,21635
2016_2017,002979,Warren Wilson College,Private,"English Language and Literature, General.",Bachelor's Degree,12,NA,20573
2015_2016,002979,Warren Wilson College,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,21739
2016_2017,002979,Warren Wilson College,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,21845
2015_2016,002979,Warren Wilson College,Private,History.,Bachelor's Degree,13,NA,21094
2016_2017,002979,Warren Wilson College,Private,History.,Bachelor's Degree,10,NA,18099
2015_2016,002979,Warren Wilson College,Private,International/Global Studies.,Bachelor's Degree,11,NA,21993
2016_2017,002979,Warren Wilson College,Private,International/Global Studies.,Bachelor's Degree,12,NA,22170
2015_2016,002979,Warren Wilson College,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,Mathematics and Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Mathematics and Computer Science.,Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,Mathematics.,Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Mathematics.,Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,Natural Resources Conservation and Research.,Bachelor's Degree,37,19500,21516
2016_2017,002979,Warren Wilson College,Private,Natural Resources Conservation and Research.,Bachelor's Degree,40,19111,20472
2015_2016,002979,Warren Wilson College,Private,Philosophy.,Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Philosophy.,Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,"Psychology, General.",Bachelor's Degree,19,NA,25404
2016_2017,002979,Warren Wilson College,Private,"Psychology, General.",Bachelor's Degree,20,25625,25156
2015_2016,002979,Warren Wilson College,Private,Religion/Religious Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Religion/Religious Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,Rhetoric and Composition/Writing Studies.,Bachelor's Degree,15,NA,24593
2015_2016,002979,Warren Wilson College,Private,Rhetoric and Composition/Writing Studies.,Master's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Rhetoric and Composition/Writing Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Rhetoric and Composition/Writing Studies.,Master's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,"Romance Languages, Literatures, and Linguistics.",Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,"Romance Languages, Literatures, and Linguistics.",Bachelor's Degree,NA,NA,NA
2015_2016,002979,Warren Wilson College,Private,"Social Sciences, Other.",Bachelor's Degree,12,NA,19440
2016_2017,002979,Warren Wilson College,Private,"Social Sciences, Other.",Bachelor's Degree,11,NA,24383
2015_2016,002979,Warren Wilson College,Private,Social Work.,Bachelor's Degree,18,NA,19413
2016_2017,002979,Warren Wilson College,Private,Social Work.,Bachelor's Degree,12,NA,20295
2015_2016,002979,Warren Wilson College,Private,Sociology.,Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,Sociology.,Bachelor's Degree,12,NA,19260
2015_2016,002979,Warren Wilson College,Private,"Visual and Performing Arts, General.",Bachelor's Degree,NA,NA,NA
2016_2017,002979,Warren Wilson College,Private,"Visual and Performing Arts, General.",Bachelor's Degree,NA,NA,NA
