agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Republic Police Dept,2017,Missouri,16316,MO03902,0,0,0,1,0,4,4,0,2,0,0,1,1,100,2,6,2,32,58,49,18,30,1,298,29,8,12,9,483,42,1,0,2,2,0,2,0,0,1,1,75,2,6,2,30,35,16,7,8,1,148,13,1,5,7,257,40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic Police Dept,2016,Missouri,16219,MO03902,0,0,1,0,0,1,1,0,2,1,0,0,1,111,0,1,7,23,80,38,16,22,0,306,19,9,8,2,477,31,0,0,1,1,0,2,1,0,0,1,103,0,1,6,22,74,4,1,3,0,117,14,7,5,2,241,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,0,0,0,0,2,1,1,0,0,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,4,1
Republic Police Dept,2015,Missouri,15910,MO03902,0,0,1,0,0,7,7,0,2,2,0,0,0,102,0,2,9,22,69,47,21,26,0,264,22,9,7,6,444,33,0,0,5,5,0,2,2,0,0,0,97,0,2,7,22,66,2,1,1,0,72,6,3,3,0,184,31,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,4,3
Republic Police Dept,2014,Missouri,15794,MO03902,0,0,0,0,0,6,6,0,0,0,0,0,0,91,2,1,3,17,68,44,27,16,1,259,19,9,4,6,419,23,0,0,6,6,0,0,0,0,0,0,85,2,1,3,16,63,8,6,2,0,87,10,6,1,3,196,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,18,1,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Republic Police Dept,2013,Missouri,15569,MO03902,0,0,0,0,0,6,6,0,2,0,0,2,0,111,2,2,2,25,80,50,17,25,8,346,13,10,1,2,528,31,0,0,3,3,0,2,0,0,2,0,105,2,2,2,22,77,2,1,1,0,103,4,4,0,0,219,28,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,3,1,0,1,0,16,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
Republic Police Dept,2012,Missouri,14892,MO03902,0,0,0,0,0,1,1,0,0,0,0,0,0,162,0,7,1,58,96,55,33,18,4,424,15,15,0,0,657,66,0,0,0,0,0,0,0,0,0,0,136,0,3,0,50,83,10,8,2,0,129,3,3,0,0,278,53,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,19,1,1,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0
Republic Police Dept,2011,Missouri,14805,MO03902,0,0,0,0,0,3,3,0,5,0,0,0,5,196,0,9,1,61,125,108,57,43,8,451,15,14,0,1,778,71,0,0,0,0,0,0,0,0,0,0,109,0,3,0,33,73,21,11,8,2,99,3,3,0,0,232,36,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,1,2,1,1,0,10,0,0,0,0,19,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,13,0
Republic Police Dept,2010,Missouri,14751,MO03902,0,0,0,1,0,1,1,0,5,2,0,0,3,146,1,7,1,68,69,79,34,36,9,475,19,12,2,5,726,77,0,0,1,1,0,3,1,0,0,2,81,0,1,1,39,40,10,3,3,4,96,5,5,0,0,196,41,0,0,1,1,0,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,13,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,2,2,0,3,5,5,0,0,14,2
Republic Police Dept,2009,Missouri,14380,MO03902,0,0,0,0,0,6,5,1,2,1,0,1,0,125,0,1,0,45,79,67,28,28,11,319,9,9,0,0,528,46,0,0,1,1,0,2,1,0,1,0,87,0,1,0,29,57,15,4,10,1,90,4,3,0,1,199,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,2,0,2,0,9,1,1,0,0,17,3,0,0,1,1,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,5,2,2,0,0,11,1
Republic Police Dept,2008,Missouri,13643,MO03902,0,0,0,1,0,2,2,0,2,0,2,0,0,123,0,7,0,56,60,73,31,32,10,336,12,9,1,2,549,63,1,0,1,1,0,1,0,1,0,0,60,0,1,0,25,34,8,3,5,0,36,4,4,0,0,111,26,0,0,0,0,0,0,0,0,0,0,6,0,1,0,4,1,1,0,1,0,8,1,1,0,0,16,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,4,1,1,0,0,8,1
