agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Elkhart County Sheriff's Office,2023,Indiana,110602,IN02000,0,0,0,1,0,9,9,0,8,5,1,0,2,458,13,9,13,84,339,173,114,56,3,410,117,86,13,18,1176,0,119,137,700,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhart County Sheriff's Office,2022,Indiana,110222,IN02000,0,0,0,0,1,12,11,1,3,3,0,0,0,254,8,4,8,44,190,68,50,16,2,234,64,49,7,8,636,0,64,79,366,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhart County Sheriff's Office,2021,Indiana,113090,IN02000,0,0,0,0,0,3,3,0,3,1,1,0,1,91,6,0,5,15,65,23,11,12,0,88,19,14,3,2,227,0,26,32,130,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhart County Sheriff's Office,2020,Indiana,113943,IN02000,0,0,0,0,0,7,7,0,3,1,1,0,1,256,7,9,2,58,180,116,63,41,12,374,152,125,11,16,908,0,76,86,642,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhart County Sheriff's Office,2019,Indiana,,IN02000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elkhart County Sheriff's Office,2018,Indiana,,IN02000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elkhart County Sheriff's Office,2017,Indiana,,IN02000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elkhart County Sheriff's Office,2016,Indiana,,IN02000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elkhart County Sheriff's Office,2015,Indiana,112716,IN02000,0,0,1,0,0,2,2,0,4,2,0,0,2,87,0,0,0,2,85,116,60,51,5,423,38,20,6,12,670,0,2,8,577,585,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,18,1,0,1,0,24,0,0,0,19,19
Elkhart County Sheriff's Office,2014,Indiana,111582,IN02000,0,0,6,1,0,13,13,0,8,5,2,0,1,290,0,0,0,5,285,178,107,62,9,437,79,48,2,29,1006,0,5,27,694,721,0,0,2,2,0,0,0,0,0,0,43,0,0,0,0,43,8,6,2,0,17,9,7,0,2,79,0,0,2,34,36
