agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
North Wildwood Police,2017,New Jersey,3856,NJ00507,0,0,0,0,0,0,0,0,6,1,1,1,3,33,0,1,0,6,26,18,2,11,5,147,4,4,0,0,208,7,0,0,0,0,0,2,0,0,0,2,26,0,1,0,4,21,2,2,0,0,16,1,1,0,0,47,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
North Wildwood Police,2016,New Jersey,3874,NJ00507,0,0,0,0,0,2,2,0,2,0,0,0,2,26,0,0,1,2,23,20,4,14,2,168,0,0,0,0,218,3,0,0,0,0,0,1,0,0,0,1,18,0,0,1,1,16,5,2,2,1,24,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,4,0
North Wildwood Police,2015,New Jersey,3908,NJ00507,0,0,0,0,0,1,1,0,2,0,0,0,2,46,0,1,1,5,39,19,7,9,3,163,4,1,0,3,235,7,0,0,0,0,0,2,0,0,0,2,39,0,1,0,3,35,2,0,1,1,34,1,1,0,0,78,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
North Wildwood Police,2014,New Jersey,3950,NJ00507,0,0,0,0,0,0,0,0,2,0,0,0,2,43,0,1,0,4,38,52,20,21,11,201,4,4,0,0,302,5,0,0,0,0,0,0,0,0,0,0,33,0,1,0,3,29,4,1,3,0,42,0,0,0,0,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,5,0
North Wildwood Police,2013,New Jersey,3973,NJ00507,0,0,0,0,0,0,0,0,1,0,0,0,1,67,0,0,0,10,57,28,13,8,7,287,1,1,0,0,384,10,0,0,0,0,0,0,0,0,0,0,57,0,0,0,10,47,4,1,3,0,66,0,0,0,0,127,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
North Wildwood Police,2012,New Jersey,4033,NJ00507,0,0,0,0,0,1,1,0,3,1,0,0,2,79,0,0,2,17,60,80,24,33,23,271,0,0,0,0,434,19,0,0,0,0,0,0,0,0,0,0,60,0,0,0,17,43,10,3,7,0,34,0,0,0,0,104,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Wildwood Police,2011,New Jersey,4054,NJ00507,0,0,0,0,0,0,0,0,2,1,0,0,1,79,0,0,0,4,75,101,59,27,15,292,2,2,0,0,476,4,0,0,0,0,0,2,1,0,0,1,71,0,0,0,2,69,9,6,3,0,53,1,1,0,0,136,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
North Wildwood Police,2010,New Jersey,4041,NJ00507,0,0,0,1,0,1,0,1,2,0,0,0,2,84,0,0,1,9,74,43,20,15,8,308,1,1,0,0,440,10,1,0,1,0,1,2,0,0,0,2,63,0,0,1,8,54,14,3,7,4,45,0,0,0,0,126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,4,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0
North Wildwood Police,2009,New Jersey,4786,NJ00507,0,0,0,0,0,2,1,1,3,1,1,0,1,48,0,0,0,12,36,52,25,22,5,240,10,9,0,1,355,12,0,0,0,0,0,1,0,1,0,0,39,0,0,0,8,31,4,2,2,0,30,1,1,0,0,75,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Wildwood Police,2008,New Jersey,4819,NJ00507,0,0,0,0,0,3,3,0,6,0,0,1,5,24,1,0,0,7,16,51,26,23,2,256,6,4,1,1,346,8,0,0,1,1,0,4,0,0,0,4,20,1,0,0,4,15,2,2,0,0,17,0,0,0,0,44,5,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Wildwood Police,2007,New Jersey,4782,NJ00507,0,0,0,0,0,2,2,0,4,0,0,0,4,45,0,0,0,10,35,47,30,11,6,317,2,2,0,0,417,10,0,0,2,2,0,1,0,0,0,1,22,0,0,0,7,15,2,1,1,0,19,0,0,0,0,46,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,9,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Wildwood Police,2006,New Jersey,4782,NJ00507,0,0,0,0,0,4,4,0,3,1,0,1,1,36,0,0,0,8,28,50,32,14,4,295,6,5,0,1,394,8,0,0,4,4,0,1,1,0,0,0,22,0,0,0,6,16,3,3,0,0,17,2,2,0,0,49,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Wildwood Police,2005,New Jersey,4812,NJ00507,0,0,1,0,0,2,2,0,7,1,1,1,4,55,1,0,0,16,38,42,24,11,7,272,2,2,0,0,380,17,0,0,0,0,0,2,0,0,1,1,30,0,0,0,11,19,5,2,2,1,24,0,0,0,0,61,11,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,2,2,1,0,1,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
