agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
State Police: Magoffin County,1995,Kentucky,0,KY077SP,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,1,2,39,32,19,13,0,41,8,7,0,1,127,0,7,7,81,88,0,0,0,0,0,0,0,0,0,0,37,2,0,1,2,32,3,1,2,0,5,1,1,0,0,46,0,5,5,9,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Magoffin County,1994,Kentucky,0,KY077SP,0,0,1,0,0,2,2,0,2,2,0,0,0,45,5,2,1,25,12,34,26,8,0,29,7,5,2,0,119,0,33,37,70,107,0,0,1,1,0,0,0,0,0,0,36,2,2,1,20,11,7,6,1,0,4,2,2,0,0,50,0,25,26,13,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Magoffin County,1993,Kentucky,0,KY077SP,0,0,4,1,0,0,0,0,2,0,0,2,0,81,35,1,1,10,34,50,42,7,1,31,5,5,0,0,170,0,47,50,86,136,0,0,0,0,0,2,0,0,2,0,77,33,1,1,10,32,10,9,1,0,6,1,1,0,0,96,0,45,47,17,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
State Police: Magoffin County,1992,Kentucky,0,KY077SP,0,0,3,1,0,2,2,0,1,0,0,0,1,67,13,0,2,26,26,54,44,10,0,38,11,9,1,1,174,0,41,45,103,148,1,0,1,1,0,1,0,0,0,1,51,6,0,2,23,20,7,6,1,0,3,3,3,0,0,67,0,31,34,13,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
State Police: Magoffin County,1991,Kentucky,0,KY077SP,0,0,1,2,0,2,2,0,1,1,0,0,0,44,15,2,5,12,10,52,43,9,0,49,23,21,2,0,173,0,34,39,124,163,2,0,2,2,0,0,0,0,0,0,26,5,2,4,6,9,14,12,2,0,5,5,5,0,0,54,0,17,21,24,45,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,2,1,0,0,1,1,0,0,6,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
State Police: Magoffin County,1990,Kentucky,0,KY077SP,0,0,0,6,0,0,0,0,2,1,0,0,0,10,3,0,1,3,3,46,22,4,0,30,11,6,1,0,105,0,7,15,87,102,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Magoffin County,1989,Kentucky,0,KY077SP,0,0,0,0,0,1,1,0,2,2,0,0,0,15,7,2,0,1,5,53,45,8,0,24,16,11,2,3,111,0,10,13,93,106,0,0,1,1,0,2,2,0,0,0,6,3,1,0,0,2,5,3,2,0,3,3,3,0,0,20,0,4,7,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3
State Police: Magoffin County,1988,Kentucky,,KY077SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Police: Magoffin County,1987,Kentucky,,KY077SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Police: Magoffin County,1986,Kentucky,0,KY077SP,0,0,0,1,0,19,19,0,3,2,0,1,0,34,16,2,2,13,1,45,41,4,0,19,21,14,7,0,142,0,33,56,85,141,0,0,18,18,0,1,1,0,0,0,28,14,2,2,9,1,1,1,0,0,4,5,3,2,0,57,0,27,46,10,56,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,1,1,0,0,2,1,0,1,0,7,0,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
