agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Santaquin-genola City Police Department,2017,Utah,12900,UT02511,0,0,0,0,1,2,2,0,1,0,0,0,1,10,0,1,0,1,8,17,4,11,2,93,8,7,0,1,132,2,0,0,3,3,0,1,0,0,0,1,8,0,1,0,0,7,4,2,2,0,20,4,4,0,0,40,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,1,3,0,3,6,6,0,0,15,0
Santaquin-genola City Police Department,2016,Utah,12289,UT02511,0,0,2,0,0,3,3,0,0,0,0,0,0,18,0,0,1,1,16,27,5,21,1,104,5,4,0,1,157,2,0,0,3,3,0,0,0,0,0,0,12,0,0,1,1,10,6,2,4,0,14,2,2,0,0,37,2,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,3,2,1,1,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0
Santaquin-genola City Police Department,2015,Utah,11754,UT02511,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,9,19,7,10,2,86,13,11,0,2,129,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,3,2,1,0,17,2,2,0,0,25,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,7,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Santaquin-genola City Police Department,2014,Utah,11407,UT02511,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,3,15,27,13,13,1,59,3,2,1,0,108,4,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,11,3,0,3,0,16,2,2,0,0,33,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0,0,5,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,2,4,2,2,0,9,1,0,0,1,18,1
Santaquin-genola City Police Department,2013,Utah,11224,UT02511,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3,29,14,3,7,4,113,6,4,0,2,165,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3,28,0,0,0,0,30,1,1,0,0,62,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,11,1,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,2,0,2,0,18,2,2,0,0,40,0
Santaquin-genola City Police Department,2012,Utah,10934,UT02511,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,33,13,17,3,110,2,1,1,0,172,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,4,2,2,0,15,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,2,1,1,0,25,0,0,0,0,39,0
Santaquin-genola City Police Department,2011,Utah,10700,UT02511,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,3,33,33,13,19,1,155,3,2,1,0,229,5,0,0,0,0,0,0,0,0,0,0,38,0,2,0,3,33,8,4,4,0,32,2,1,1,0,80,5,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,8,2,1,1,0,12,1,0,1,0,25,2,0,0,0,0,0,0,0,0,0,0,19,0,1,0,1,17,8,2,6,0,19,6,4,2,0,52,2
Santaquin-genola City Police Department,2010,Utah,10498,UT02511,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,4,52,31,9,20,2,111,7,7,0,0,205,4,0,0,0,0,0,0,0,0,0,0,53,0,0,0,3,50,2,0,2,0,25,1,1,0,0,81,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,6,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,15,0,0,0,0,15,4,0,4,0,16,4,4,0,0,40,0
Santaquin-genola City Police Department,2009,Utah,9990,UT02511,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,3,45,30,8,19,3,88,7,4,1,2,173,3,0,0,0,0,0,0,0,0,0,0,46,0,0,0,3,43,10,4,4,2,14,2,1,0,1,72,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,3,2,1,0,3,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,1,0,1,0,11,3,1,0,2,30,0
Santaquin-genola City Police Department,2008,Utah,8861,UT02511,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,28,27,14,11,2,80,5,3,0,2,142,2,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,28,2,0,1,1,15,4,2,0,2,50,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,2,0,0,2,13,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,5,3,1,2,0,19,1,1,0,0,30,0
