agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Shelby County Sheriff's Office,2023,Texas,16959,TX21000,0,0,0,0,0,1,1,0,1,0,0,0,1,110,7,2,4,3,94,29,10,19,0,52,7,6,1,0,200,0,16,18,88,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2022,Texas,16998,TX21000,0,0,0,1,0,9,9,0,0,0,0,0,0,130,5,5,11,2,107,77,58,19,0,104,24,7,13,4,345,0,23,33,205,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2021,Texas,17341,TX21000,0,0,0,1,0,1,1,0,0,0,0,0,0,135,5,5,5,3,117,42,28,14,0,91,23,11,11,1,293,0,18,20,156,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2020,Texas,17735,TX21000,0,0,0,1,0,7,7,0,0,0,0,0,0,126,6,9,6,4,101,64,47,17,0,99,22,10,12,0,319,0,25,33,185,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2019,Texas,17695,TX21000,0,0,0,1,0,0,0,0,2,1,0,0,1,155,20,5,5,7,118,61,34,27,0,90,38,18,17,3,347,0,37,40,189,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelby County Sheriff's Office,2018,Texas,,TX21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County Sheriff's Office,2017,Texas,19007,TX21000,0,0,0,2,0,4,4,0,1,0,0,1,0,143,7,6,10,12,108,74,44,29,1,130,15,14,0,1,369,0,35,42,219,261,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,1,1,1,8,0,0,0,0,22,0,0,0,11,11
Shelby County Sheriff's Office,2016,Texas,18955,TX21000,0,0,0,1,0,3,3,0,2,0,0,1,1,120,5,3,2,11,99,81,61,20,0,86,9,8,0,1,302,0,21,27,176,203,0,0,2,1,1,1,0,0,0,1,9,0,0,1,0,8,1,0,1,0,2,3,3,0,0,18,0,1,4,6,10
Shelby County Sheriff's Office,2015,Texas,19193,TX21000,0,0,4,2,0,8,6,2,2,2,0,0,0,130,17,9,1,14,89,89,39,48,2,122,18,17,0,1,371,0,41,53,229,282,0,0,1,1,0,0,0,0,0,0,13,0,0,2,0,11,2,1,0,1,1,2,1,0,1,19,0,2,3,5,8
Shelby County Sheriff's Office,2014,Texas,19597,TX21000,0,0,4,0,2,8,8,0,2,0,1,1,0,116,2,2,15,10,87,97,56,41,0,137,13,13,0,0,375,0,29,39,247,286,1,0,2,2,0,0,0,0,0,0,2,1,0,0,0,1,3,0,2,1,4,0,0,0,0,12,0,1,4,7,11
