agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lebanon Police,1990,Maine,4263,ME01610,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,3,38,46,35,11,0,80,5,2,3,0,173,0,3,4,131,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,3,3
Lebanon Police,1989,Maine,5027,ME01610,0,0,1,0,0,1,1,0,0,0,0,0,0,23,0,0,2,2,19,31,22,7,2,100,5,2,2,1,160,0,4,5,136,141,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2
Lebanon Police,1988,Maine,4633,ME01610,0,0,2,0,0,0,0,0,0,0,0,0,0,25,1,2,1,3,18,21,10,5,6,72,5,2,1,2,123,0,7,7,98,105,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,1,0,0,0,0,4,0,0,0,2,2
Lebanon Police,1987,Maine,4491,ME01610,0,1,1,0,0,1,1,0,0,0,0,0,0,25,2,0,1,6,16,35,27,5,3,68,6,5,0,1,135,0,9,10,109,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,5,3,1,1,0,0,14,0,0,0,14,14
Lebanon Police,1986,Maine,3947,ME01610,0,0,1,0,0,0,0,0,1,0,0,0,1,30,0,0,1,5,24,33,19,9,5,53,11,9,2,0,128,0,6,7,97,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,3,0,0,0,0,0,4,0,0,0,3,3
Lebanon Police,1985,Maine,3681,ME01610,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,4,9,33,29,3,1,40,3,0,1,2,90,0,4,5,76,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,3,0,0,0,3,3
Lebanon Police,1984,Maine,3657,ME01610,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,14,32,24,6,2,44,3,0,1,2,94,0,1,1,79,80,1,0,1,0,1,0,0,0,0,0,5,0,0,0,0,5,4,4,0,0,9,5,3,1,1,25,0,0,2,18,20
Lebanon Police,1983,Maine,3294,ME01610,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,1,17,41,27,10,4,34,3,3,0,0,97,0,2,2,78,80,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,2,1,1,4,3,1,2,0,14,0,0,0,11,11
Lebanon Police,1982,Maine,3257,ME01610,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,2,0,2,13,27,18,9,0,26,5,1,3,1,76,0,5,5,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon Police,1981,Maine,3254,ME01610,0,0,1,0,0,1,1,0,2,2,0,0,0,12,1,1,1,1,8,57,44,12,1,40,2,2,0,0,114,0,4,7,99,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
