agency,year,state,population,ORI,officers_killed_by_accident,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_aggravated_assault,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_theft_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_all_fields,clr_murder,clr_18_murder,clr_manslaughter,clr_18_manslaughter,clr_rape_total,clr_18_rape_total,clr_force_rape,clr_18_force_rape,clr_attempted_rape,clr_18_attempted_rape,clr_robbery_total,clr_18_robbery_total,clr_gun_robbery,clr_18_gun_robbery,clr_knife_robbery,clr_18_knife_robbery,clr_other_weapon_robbery,clr_18_other_weapon_robbery,clr_strong_arm_robbery,clr_18_strong_arm_robbery,clr_assault_total,clr_18_assault_total,clr_aggravated_assault,clr_18_aggravated_assault,clr_gun_assault,clr_18_gun_assault,clr_knife_assault,clr_18_knife_assault,clr_other_weapon_assault,clr_18_other_weapon_assault,clr_hand_feet_assault,clr_18_hand_feet_assault,clr_simple_assault,clr_18_simple_assault,clr_burglary_total,clr_18_burglary_total,clr_burg_force_entry,clr_18_burg_force_entry,clr_burg_no_force_entry,clr_18_burg_no_force_entry,clr_attempted_burglary,clr_18_attempted_burglary,clr_theft_total,clr_18_theft_total,clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_auto_theft,clr_18_auto_theft,clr_truck_bus_theft,clr_18_truck_bus_theft,clr_other_vhc_theft,clr_18_other_vhc_theft,clr_all_fields,clr_18_all_fields,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_aggravated_assault,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_theft_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_all_fields
Crook County Sheriff's Office,1960,Oregon,6167,OR00700,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,24,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1961,Oregon,6167,OR00700,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,40,3,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1962,Oregon,5508,OR00700,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1963,Oregon,5695,OR00700,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,13,1,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1964,Oregon,5258,OR00700,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,2,2,15,2,2,0,0,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,2,0,2,0,1,0,14,0,2,1,2,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1965,Oregon,5357,OR00700,0,0,0,0,2,3,2,1,0,0,0,0,0,5,5,1,1,1,2,18,2,0,2,0,24,1,1,0,0,37,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,1,0,1,0,2,0,16,0,1,1,0,0,1,1,0,0,23,8,2,1,2,1,0,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1966,Oregon,5250,OR00700,0,0,0,0,0,2,1,1,0,0,0,0,0,13,13,4,3,0,6,4,7,7,0,0,27,4,4,0,0,53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,1,0,0,0,2,0,1,0,4,2,4,2,0,0,0,0,17,3,4,2,4,2,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1967,Oregon,5111,OR00700,0,0,0,1,0,2,2,0,0,0,0,0,0,14,14,2,0,1,11,5,21,14,5,2,14,10,10,0,0,62,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,12,2,2,0,0,0,1,0,9,2,6,0,15,6,11,6,4,0,0,0,10,0,8,1,8,1,0,0,0,0,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1969,Oregon,5322,OR00700,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,4,0,0,1,10,12,2,10,0,47,7,7,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,1,0,10,1,6,1,0,0,6,1,0,0,27,8,6,4,6,4,0,0,0,0,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook County Sheriff's Office,1970,Oregon,5884,OR00700,0,0,0,0,0,0,0,0,2,2,0,0,0,6,6,4,0,2,0,3,8,4,4,0,37,1,1,0,0,54,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,2,0,0,0,3,0,8,1,4,0,4,1,0,0,22,2,1,0,1,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
