agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Midwest City Police Department,2023,Oklahoma,57696,OK05504,0,0,0,2,1,17,17,0,22,7,2,0,13,797,100,21,21,33,622,136,65,47,24,1118,146,117,14,15,2239,0,175,216,1400,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midwest City Police Department,2022,Oklahoma,57826,OK05504,0,0,0,1,0,25,24,1,9,5,0,0,4,738,67,16,24,58,573,185,126,50,9,1219,144,105,25,14,2321,0,165,200,1548,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midwest City Police Department,2021,Oklahoma,57901,OK05504,0,0,0,3,2,36,35,1,23,16,3,3,1,706,74,13,28,40,551,159,91,58,10,1049,194,162,24,8,2172,0,155,217,1402,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midwest City Police Department,2020,Oklahoma,57730,OK05504,0,0,11,9,3,19,17,2,44,30,0,0,14,549,42,18,6,45,438,262,190,72,0,1192,178,77,52,49,2256,0,111,183,1632,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midwest City Police Department,2019,Oklahoma,57678,OK05504,0,0,10,4,0,31,31,0,42,23,4,1,14,541,13,6,8,52,462,302,206,91,5,1408,195,78,57,60,2523,0,79,156,1905,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midwest City Police Department,2018,Oklahoma,57710,OK05504,0,0,6,2,0,21,21,0,50,27,3,1,19,655,27,27,21,32,548,335,228,103,4,1263,197,77,55,65,2523,0,107,180,1795,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Midwest City Police Department,2017,Oklahoma,57772,OK05504,0,0,12,6,0,33,30,3,50,36,1,1,12,645,17,11,16,20,581,358,234,120,4,1340,143,55,39,49,2575,0,64,153,1841,1994,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,4,4,8
Midwest City Police Department,2016,Oklahoma,57797,OK05504,0,0,16,2,0,26,26,0,37,23,4,1,9,707,32,20,6,3,646,412,267,139,6,1611,202,101,73,28,2997,0,61,126,2225,2351,0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,2,2,0,10,0,0,5,5,10
Midwest City Police Department,2015,Oklahoma,57669,OK05504,0,0,12,5,0,15,14,1,37,24,3,1,9,870,65,17,12,1,775,512,245,135,132,1675,209,92,103,14,3323,0,95,152,2396,2548,0,0,13,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,3,1,0,21,0,0,13,4,17
Midwest City Police Department,2014,Oklahoma,57313,OK05504,0,0,20,5,0,24,22,2,44,15,7,2,20,784,46,15,23,28,672,576,328,133,115,1773,244,110,107,27,3450,0,112,185,2593,2778,0,1,10,10,0,0,0,0,0,0,3,0,0,0,0,3,2,0,2,0,4,3,2,1,0,23,0,0,10,9,19
