agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Junction City Police Department,2022,Oregon,7442,OR02004,0,0,0,1,0,2,2,0,3,1,0,1,1,36,0,1,2,3,30,14,7,6,1,94,11,8,1,2,161,0,6,12,119,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction City Police Department,2021,Oregon,6303,OR02004,0,0,0,0,0,1,1,0,2,1,1,0,0,38,0,3,0,6,29,20,14,6,0,106,14,7,5,2,181,0,9,12,140,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction City Police Department,2020,Oregon,6333,OR02004,0,0,0,0,0,4,4,0,3,0,0,1,2,58,0,2,6,6,44,16,9,7,0,117,14,12,2,0,212,0,14,21,147,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction City Police Department,2019,Oregon,,OR02004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junction City Police Department,2018,Oregon,,OR02004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junction City Police Department,2017,Oregon,6174,OR02004,0,0,0,0,0,0,0,0,1,1,0,0,0,14,0,0,1,0,13,4,0,4,0,5,3,3,0,0,27,0,1,2,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction City Police Department,2016,Oregon,5935,OR02004,0,0,0,0,0,0,0,0,2,0,0,0,2,12,0,0,0,1,11,2,0,2,0,25,2,1,1,0,43,0,1,3,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction City Police Department,2015,Oregon,5789,OR02004,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,4,1,2,1,29,0,0,0,0,51,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junction City Police Department,2014,Oregon,5717,OR02004,0,0,1,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,13,7,3,4,0,31,4,3,0,1,56,0,0,1,42,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Junction City Police Department,2013,Oregon,5605,OR02004,0,0,3,0,0,0,0,0,1,0,0,0,1,26,0,0,0,2,24,13,1,11,1,65,9,7,0,2,114,0,2,3,87,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Junction City Police Department,2012,Oregon,5456,OR02004,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,25,18,5,11,2,101,7,4,2,1,152,0,1,1,126,127,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1
Junction City Police Department,2011,Oregon,5449,OR02004,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,8,3,5,0,44,2,1,0,1,59,0,1,1,54,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Junction City Police Department,2010,Oregon,5392,OR02004,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,19,7,2,5,0,37,1,0,1,0,65,0,0,1,45,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1
Junction City Police Department,2009,Oregon,5657,OR02004,0,0,0,0,0,1,1,0,2,1,0,0,1,14,1,0,0,0,13,10,8,1,1,63,0,0,0,0,90,0,1,4,73,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3
Junction City Police Department,2008,Oregon,5434,OR02004,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,17,15,1,1,93,6,2,1,3,133,0,0,0,116,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
