agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lake St. Louis Police Department,2023,Missouri,19169,MO09209,0,0,0,1,0,1,1,0,1,0,0,0,1,66,0,1,9,4,52,3,1,2,0,72,14,7,3,4,158,0,14,17,89,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake St. Louis Police Department,2022,Missouri,17846,MO09209,0,0,0,0,0,3,3,0,0,0,0,0,0,84,1,2,4,10,67,10,6,4,0,147,11,5,3,3,255,0,17,20,168,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake St. Louis Police Department,2021,Missouri,17469,MO09209,0,0,0,0,0,3,3,0,0,0,0,0,0,71,6,3,16,1,45,20,5,15,0,177,20,16,3,1,291,0,26,29,217,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake St. Louis Police Department,2020,Missouri,17136,MO09209,0,0,5,0,0,4,3,1,1,1,0,0,0,79,3,4,5,1,66,17,9,7,1,351,27,23,2,2,479,0,13,18,395,413,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,1,0,0,7,0,0,0,4,4
Lake St. Louis Police Department,2019,Missouri,16444,MO09209,0,0,5,0,0,0,0,0,2,0,1,0,1,153,1,1,5,13,133,14,2,11,1,234,19,17,1,1,422,0,20,22,267,289,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,4,2,2,0,0,9,0,1,1,6,7
Lake St. Louis Police Department,2018,Missouri,16134,MO09209,0,0,7,0,0,2,2,0,1,0,0,0,1,112,1,0,1,7,103,16,6,10,0,223,9,9,0,0,363,0,9,12,248,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,9,0,0,0,9,9
Lake St. Louis Police Department,2017,Missouri,15979,MO09209,0,0,3,0,0,3,2,1,2,0,0,1,1,124,1,0,4,8,111,18,6,10,2,221,12,8,1,3,380,0,13,18,251,269,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,1,1,0,0,10,0,0,0,8,8
Lake St. Louis Police Department,2016,Missouri,15534,MO09209,0,0,3,1,0,5,5,0,2,1,0,0,1,83,1,0,2,3,77,26,10,14,2,257,5,4,0,1,379,0,6,14,288,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,1,1,0,7,0,0,0,6,6
Lake St. Louis Police Department,2015,Missouri,15119,MO09209,0,0,4,0,0,3,3,0,2,0,0,0,2,102,0,0,0,2,100,19,6,12,1,269,4,3,0,1,399,0,2,7,292,299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3
Lake St. Louis Police Department,2014,Missouri,14888,MO09209,0,0,7,0,0,0,0,0,2,0,1,0,1,92,1,1,7,3,80,20,11,8,1,279,3,2,0,1,396,0,12,14,302,316,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,5,2,1,1,0,12,0,0,1,8,9
