agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hanson County Sheriff's Office,2011,South Dakota,3372,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,1,0,8,0,0,0,0,15,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2010,South Dakota,3331,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,10,2,2,0,0,15,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2009,South Dakota,3672,SD03000,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,3,2,0,3,1,1,0,0,12,0,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2008,South Dakota,3694,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,4,2,2,0,1,0,0,0,0,8,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2007,South Dakota,3823,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,6,1,1,0,0,10,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2006,South Dakota,3776,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,3,0,7,0,0,0,0,19,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2005,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,2004,South Dakota,3540,SD03000,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,0,0,7,1,0,1,0,9,2,2,0,0,22,0,2,2,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2003,South Dakota,3380,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,0,0,1,0,0,0,0,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,2002,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,2001,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,2000,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1999,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1998,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1997,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1996,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1995,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1994,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1993,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1992,South Dakota,3058,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,6,3,1,15,1,1,0,0,27,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1991,South Dakota,3024,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,11,0,0,0,0,16,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1990,South Dakota,2994,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,0,18,2,0,0,2,36,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Hanson County Sheriff's Office,1989,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1988,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1987,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1986,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1985,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1984,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1983,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1982,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1981,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1980,South Dakota,3385,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,23,1,0,0,1,32,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1979,South Dakota,3598,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,6,1,0,34,1,1,0,0,43,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1978,South Dakota,3552,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,25,3,2,0,1,31,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1977,South Dakota,3521,SD03000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,4,3,0,21,2,1,1,0,31,0,0,1,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1976,South Dakota,3555,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,7,0,0,0,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1975,South Dakota,3699,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,10,3,2,0,1,22,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1974,South Dakota,3882,SD03000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,6,2,0,4,2,1,1,0,15,0,0,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1973,South Dakota,3743,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1972,South Dakota,3766,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,8,0,1,4,0,0,0,0,14,1,1,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1971,South Dakota,,SD03000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanson County Sheriff's Office,1970,South Dakota,3781,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,1,0,0,0,0,11,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1969,South Dakota,4142,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,5,3,1,1,9,2,2,0,0,20,4,4,4,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1968,South Dakota,4137,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,9,1,1,13,1,1,0,0,26,10,1,1,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1967,South Dakota,4206,SD03000,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,1,0,20,14,5,1,8,1,1,0,0,33,4,2,4,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1966,South Dakota,4407,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,1,18,0,0,0,0,31,7,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1965,South Dakota,4421,SD03000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,2,11,0,0,0,0,24,7,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1964,South Dakota,4625,SD03000,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,15,8,0,1,6,1,1,0,0,29,0,0,7,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1963,South Dakota,4822,SD03000,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,1,1,0,0,41,0,0,14,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1962,South Dakota,4735,SD03000,0,0,0,0,0,1,0,0,9,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,28,0,3,13,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1961,South Dakota,4584,SD03000,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,18,0,0,0,1,2,2,0,0,30,0,3,9,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanson County Sheriff's Office,1960,South Dakota,4584,SD03000,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,23,0,0,0,1,0,0,0,0,30,0,3,6,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
