agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Independence Police Department,2023,Louisiana,1650,LA05305,0,0,0,0,0,0,0,0,1,1,0,0,0,49,6,1,6,7,29,10,9,1,0,58,1,1,0,0,119,0,20,21,69,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence Police Department,2022,Louisiana,1666,LA05305,0,0,0,0,0,0,0,0,2,0,0,2,0,22,4,1,0,3,14,5,2,1,2,20,3,3,0,0,52,0,8,10,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence Police Department,2021,Louisiana,,LA05305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Independence Police Department,2020,Louisiana,1908,LA05305,0,0,0,0,0,0,0,0,2,1,0,1,0,22,4,0,7,1,10,5,1,4,0,59,7,3,1,3,95,0,12,14,71,85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,4,0,0,0,0,7,0,1,1,6,7
Independence Police Department,2019,Louisiana,1921,LA05305,0,0,6,0,0,1,1,0,1,0,0,1,0,43,2,0,18,4,19,25,2,21,2,69,5,5,0,0,144,0,24,26,99,125,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,1,2,3
Independence Police Department,2018,Louisiana,1911,LA05305,0,0,0,0,0,1,1,0,1,1,0,0,0,54,3,0,16,4,31,19,1,17,1,93,12,10,0,2,180,0,23,25,124,149,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,2,0,2,0,3,1,1,0,0,10,0,0,1,6,7
Independence Police Department,2017,Louisiana,1910,LA05305,0,0,1,0,0,0,0,0,2,1,0,1,0,34,3,0,11,1,19,30,6,24,0,54,8,7,0,1,128,0,15,17,92,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,10,0,0,0,0,12,0,0,0,12,12
Independence Police Department,2016,Louisiana,1820,LA05305,0,0,0,0,0,1,1,0,3,3,0,0,0,33,2,0,12,5,14,21,3,15,3,42,10,9,0,1,110,0,19,23,73,96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,4,0,0,0,0,7,0,1,1,6,7
Independence Police Department,2015,Louisiana,1693,LA05305,0,0,0,2,0,1,1,0,2,2,0,0,0,26,0,1,8,5,12,18,0,14,4,56,5,5,0,0,110,0,14,19,79,98,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,3,2,0,2,0,12,0,0,0,0,19,0,0,2,14,16
Independence Police Department,2014,Louisiana,1665,LA05305,0,0,0,0,0,0,0,0,1,0,0,0,1,31,0,2,10,4,15,28,9,18,1,59,3,3,0,0,122,0,16,17,90,107,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,6,3,3,0,2,0,0,0,0,11,0,3,3,8,11
