agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Rogers Police Department,2023,Minnesota,13591,MN02734,0,0,0,0,0,3,3,0,2,1,0,0,1,99,0,2,8,3,86,7,0,7,0,259,11,11,0,0,381,0,13,18,277,295,0,0,0,0,0,1,0,0,0,1,28,0,1,0,0,27,2,0,2,0,70,3,3,0,0,104,0,1,2,75,77,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,2,1,1,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogers Police Department,2022,Minnesota,13438,MN02734,0,0,0,0,0,0,0,0,1,0,0,0,1,145,3,2,2,6,132,21,2,18,1,232,20,16,1,3,419,0,13,14,273,287,0,0,0,0,0,0,0,0,0,0,24,0,2,0,1,21,3,1,2,0,41,0,0,0,0,68,0,3,3,44,47,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,4,0,0,0,0,1,0,0,0,0,7,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogers Police Department,2021,Minnesota,13889,MN02734,0,0,0,0,0,2,2,0,0,0,0,0,0,78,6,1,0,2,69,22,0,20,2,255,21,12,1,8,378,0,9,11,298,309,0,0,0,0,0,0,0,0,0,0,40,4,1,0,0,35,5,0,5,0,43,2,2,0,0,90,0,5,5,50,55,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogers Police Department,2020,Minnesota,13769,MN02734,0,0,0,0,0,2,1,1,0,0,0,0,0,34,2,1,0,2,29,13,3,10,0,271,22,12,3,7,342,0,5,7,306,313,0,0,0,0,0,0,0,0,0,0,15,1,0,0,2,12,1,1,0,0,71,0,0,0,0,87,0,3,3,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Rogers Police Department,2019,Minnesota,13417,MN02734,0,0,0,0,0,3,3,0,2,1,0,0,1,26,1,2,3,0,20,13,9,4,0,200,12,9,0,3,256,0,6,11,225,236,0,1,0,0,0,0,0,0,0,0,19,1,2,2,0,14,3,1,2,0,92,3,3,0,0,118,0,5,5,98,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,1,0,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1,0,0,8,0,1,1,7,8
Rogers Police Department,2018,Minnesota,13257,MN02734,0,0,0,0,0,3,3,0,1,1,0,0,0,50,0,2,0,4,44,20,9,10,1,203,13,8,0,5,290,0,6,10,236,246,1,0,2,2,0,0,0,0,0,0,30,0,1,0,3,26,5,2,2,1,126,6,6,0,0,170,0,4,7,137,144,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,14,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,3
Rogers Police Department,2017,Minnesota,13021,MN02734,0,0,0,0,0,3,3,0,1,0,0,1,0,56,2,2,2,4,46,23,7,16,0,307,14,9,1,4,404,0,10,14,344,358,0,0,4,4,0,0,0,0,0,0,41,2,2,1,2,34,8,3,5,0,149,4,3,0,1,206,0,7,11,161,172,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,16,0,0,0,0,26,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,1,0,1,0,8,2,2,0,0,17,0,1,1,11,12
Rogers Police Department,2016,Minnesota,12847,MN02734,0,0,0,0,0,3,3,0,1,0,0,0,1,65,0,2,3,3,57,14,5,9,0,162,9,6,0,3,254,0,8,12,185,197,0,0,0,0,0,0,0,0,0,0,34,0,1,3,0,30,1,1,0,0,75,3,2,0,1,113,0,4,4,79,83,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,0,0,0,0,3,0,0,0,0,7,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,0,0,0,0,4,2,2,0,0,14,0,1,1,6,7
Rogers Police Department,2015,Minnesota,12702,MN02734,0,0,0,0,0,3,3,0,1,0,1,0,0,34,0,1,2,2,29,13,5,7,1,187,4,2,0,2,242,0,5,9,204,213,0,0,2,2,0,1,0,1,0,0,25,0,1,2,2,20,1,0,1,0,75,1,1,0,0,105,0,5,8,77,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,9,0,0,0,0,11,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,7,3,0,2,1,6,1,1,0,0,18,0,1,1,10,11
Rogers Police Department,2014,Minnesota,12180,MN02734,0,0,0,0,0,1,1,0,0,0,0,0,0,32,0,0,3,1,28,13,6,5,2,261,11,8,1,2,318,0,4,5,285,290,0,0,1,1,0,0,0,0,0,0,21,0,0,1,1,19,0,0,0,0,115,2,2,0,0,139,0,2,3,117,120,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,15,0,0,0,0,17,0,1,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,13,0,0,0,13,13
