agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Buena Borough Police,2020,New Jersey,4250,NJ00104,0,0,0,0,0,0,0,0,2,0,0,2,0,23,0,0,0,0,23,10,9,1,0,26,3,3,0,0,64,0,0,2,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buena Borough Police,2019,New Jersey,4316,NJ00104,0,0,0,0,0,1,1,0,0,0,0,0,0,32,0,1,0,2,29,16,13,3,0,28,3,3,0,0,80,0,3,4,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buena Borough Police,2018,New Jersey,4405,NJ00104,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0,1,2,1,26,13,12,1,0,58,1,1,0,0,103,0,4,5,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buena Borough Police,2017,New Jersey,4432,NJ00104,0,0,0,2,0,2,2,0,3,1,0,0,2,30,0,4,3,0,23,19,10,6,3,90,2,1,0,1,148,0,7,14,111,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Buena Borough Police,2016,New Jersey,4520,NJ00104,0,0,2,0,0,4,4,0,7,7,0,0,0,27,1,1,2,4,19,21,10,9,2,54,2,1,0,1,115,0,8,19,77,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Buena Borough Police,2015,New Jersey,4609,NJ00104,0,0,3,0,0,2,2,0,0,0,0,0,0,43,0,0,8,2,33,26,11,8,7,68,3,1,0,2,142,0,10,12,97,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Buena Borough Police,2014,New Jersey,4629,NJ00104,0,0,2,0,0,0,0,0,3,3,0,0,0,35,0,3,2,3,27,26,12,9,5,54,2,1,0,1,120,0,8,11,82,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,3,2,0,0,0,0,6,0,1,1,5,6
Buena Borough Police,2013,New Jersey,4554,NJ00104,0,0,3,0,0,1,1,0,0,0,0,0,0,37,0,3,5,7,22,31,17,11,3,47,0,0,0,0,116,0,15,16,78,94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Buena Borough Police,2012,New Jersey,4623,NJ00104,0,0,0,0,0,1,1,0,2,0,1,0,1,30,1,3,3,4,19,49,25,21,3,70,3,1,1,1,155,0,11,14,122,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buena Borough Police,2011,New Jersey,4618,NJ00104,0,0,1,0,0,1,1,0,2,1,0,0,1,40,1,3,5,7,24,27,12,12,3,68,3,2,1,0,141,0,16,19,98,117,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
