agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
State Police: Warren County,2023,Pennsylvania,23354,PA062SP,0,0,0,0,1,17,17,0,4,1,0,0,3,412,4,7,4,13,384,67,35,32,0,219,34,31,2,1,754,0,28,49,320,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Warren County,2022,Pennsylvania,23694,PA062SP,0,0,0,2,0,16,16,0,4,1,1,0,2,389,6,2,10,18,353,55,25,29,1,228,37,35,2,0,731,0,36,58,320,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Warren County,2021,Pennsylvania,25373,PA062SP,0,0,0,4,0,23,23,0,5,0,0,0,5,402,6,8,32,12,344,49,20,29,0,202,34,29,3,2,719,0,58,90,285,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Warren County,2020,Pennsylvania,,PA062SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Police: Warren County,2019,Pennsylvania,24508,PA062SP,0,0,0,8,0,13,13,0,3,2,0,0,1,166,4,4,5,13,140,93,56,37,0,96,6,5,1,0,385,0,26,50,195,245,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,2,2,0,0,7,1,1,0,0,16,0,0,0,10,10
State Police: Warren County,2018,Pennsylvania,24610,PA062SP,0,0,0,1,0,11,11,0,2,2,0,0,0,207,6,1,4,6,190,66,30,34,2,114,9,7,0,2,410,0,17,31,189,220,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,2,1,1,0,10,1,1,0,0,20,0,0,1,13,14
State Police: Warren County,2017,Pennsylvania,24917,PA062SP,0,0,3,1,0,12,11,1,0,0,0,0,0,236,3,2,4,7,220,80,43,35,2,146,8,4,0,4,483,0,16,29,234,263,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,12,0,0,0,0,17,0,0,2,13,15
State Police: Warren County,2016,Pennsylvania,22974,PA062SP,0,0,1,1,0,15,15,0,2,2,0,0,0,211,2,0,7,13,189,87,40,44,3,164,12,7,0,5,492,0,22,40,263,303,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,0,1,0,5,0,0,0,0,10,0,1,1,6,7
State Police: Warren County,2015,Pennsylvania,23230,PA062SP,0,0,0,0,0,12,12,0,1,0,0,0,1,241,4,2,7,2,226,92,51,40,1,141,10,3,0,7,497,0,15,28,243,271,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,9,1,0,1,0,12,0,0,0,10,10
State Police: Warren County,2014,Pennsylvania,23350,PA062SP,0,0,0,1,0,9,9,0,1,0,0,0,1,203,1,2,1,4,195,82,49,29,4,156,7,1,0,6,459,0,8,19,245,264,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,6,0,0,1,4,5
