agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Mount Carmel Police Department,2017,Tennessee,5427,TN03703,0,0,1,1,0,1,0,0,1,0,22,5,1,5,0,11,11,6,4,1,30,3,3,0,0,68,11,0,0,0,0,0,1,0,0,1,0,15,5,1,3,0,6,0,0,0,0,2,2,2,0,0,20,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2016,Tennessee,5424,TN03703,0,0,3,3,0,0,0,0,0,0,26,2,1,3,1,19,16,9,7,0,18,3,3,0,0,66,7,0,0,0,0,0,1,0,0,0,1,29,0,0,3,1,25,9,7,2,0,5,2,2,0,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2015,Tennessee,5458,TN03703,0,0,0,0,0,1,0,0,0,1,33,0,0,1,0,32,26,9,16,1,27,7,5,1,1,94,1,0,1,2,2,0,1,0,0,0,1,30,1,1,2,0,26,12,2,10,0,10,3,2,1,0,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2014,Tennessee,5480,TN03703,0,1,4,4,0,2,0,0,1,1,43,4,7,4,2,26,16,8,8,0,33,2,2,0,0,101,17,0,0,2,2,0,1,0,0,1,0,22,3,6,3,2,8,3,2,1,0,20,1,1,0,0,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2013,Tennessee,5422,TN03703,0,0,0,0,0,0,0,0,0,0,33,2,1,4,0,26,13,4,9,0,50,5,4,1,0,101,7,0,0,0,0,0,0,0,0,0,0,29,1,0,4,0,24,2,0,2,0,11,2,2,0,0,44,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2012,Tennessee,5458,TN03703,0,0,1,1,0,0,0,0,0,0,39,5,1,2,3,28,18,9,9,0,51,5,4,0,1,114,11,0,0,0,0,0,0,0,0,0,0,32,2,1,1,3,25,5,0,5,0,22,3,3,0,0,62,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2011,Tennessee,5478,TN03703,0,0,1,1,0,1,1,0,0,0,30,2,0,2,0,26,19,5,14,0,58,3,3,0,0,112,4,0,0,0,0,0,1,1,0,0,0,23,2,0,2,0,19,7,2,5,0,22,2,2,0,0,55,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2010,Tennessee,5429,TN03703,0,0,0,0,0,1,0,0,1,0,46,0,1,4,0,41,18,13,5,0,38,3,3,0,0,106,5,0,0,0,0,0,0,0,0,0,0,26,0,1,2,0,23,3,3,0,0,12,2,2,0,0,43,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2009,Tennessee,5538,TN03703,0,0,0,0,0,2,0,0,2,0,34,5,2,3,0,24,19,16,1,2,47,4,4,0,0,106,10,0,0,0,0,0,2,0,0,2,0,28,5,2,3,0,18,7,6,1,0,15,2,2,0,0,54,10,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Carmel Police Department,2008,Tennessee,5478,TN03703,0,0,0,0,0,0,0,0,0,0,41,1,4,2,0,34,8,6,0,2,59,1,0,1,0,109,7,0,0,0,0,0,0,0,0,0,0,32,1,4,0,0,27,2,1,0,1,15,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
