agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cloquet Police Department,2023,Minnesota,12619,MN00901,0,0,0,0,0,1,1,0,0,0,0,0,0,112,2,2,9,18,81,5,1,4,0,102,4,3,1,0,224,0,31,32,111,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloquet Police Department,2022,Minnesota,12747,MN00901,0,0,0,0,0,2,2,0,3,0,1,0,2,93,6,2,9,10,66,2,1,1,0,164,16,12,2,2,280,0,27,32,182,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloquet Police Department,2021,Minnesota,12002,MN00901,0,0,0,0,0,1,1,0,0,0,0,0,0,115,3,7,7,9,89,5,1,4,0,196,9,4,2,3,326,0,26,27,210,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloquet Police Department,2020,Minnesota,11995,MN00901,0,0,0,0,1,2,2,0,0,0,0,0,0,92,1,2,6,4,79,11,2,5,4,216,13,8,2,3,335,0,13,15,240,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloquet Police Department,2019,Minnesota,12009,MN00901,0,0,0,0,0,1,1,0,1,0,0,1,0,61,1,1,4,2,53,9,1,0,8,258,10,1,0,9,340,0,8,10,277,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloquet Police Department,2018,Minnesota,11911,MN00901,0,0,0,0,0,1,0,1,1,0,1,0,0,59,0,1,6,3,49,8,5,2,1,155,18,12,3,3,242,0,10,12,181,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Cloquet Police Department,2017,Minnesota,12108,MN00901,0,0,0,0,0,1,0,1,2,1,0,1,0,111,2,1,6,9,93,46,26,19,1,440,24,24,0,0,624,0,18,21,510,531,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,9,3,3,0,0,16,0,0,0,13,13
Cloquet Police Department,2016,Minnesota,12064,MN00901,0,0,0,1,0,6,6,0,3,1,0,1,1,132,3,1,8,11,109,59,31,25,3,551,21,21,0,0,773,0,23,33,631,664,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,1,1,0,30,3,3,0,0,38,0,0,0,35,35
Cloquet Police Department,2015,Minnesota,12069,MN00901,0,0,0,0,0,7,7,0,2,1,0,0,1,112,3,1,3,13,92,51,30,21,0,448,19,19,0,0,639,0,20,29,518,547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,29,0,0,0,0,30,0,0,0,29,29
Cloquet Police Department,2014,Minnesota,12030,MN00901,0,0,0,0,0,8,8,0,2,2,0,0,0,88,2,0,11,5,70,45,28,17,0,428,18,18,0,0,589,0,18,28,491,519,0,0,2,2,0,0,0,0,0,0,6,0,0,2,1,3,3,1,2,0,54,3,3,0,0,68,0,3,5,60,65
Cloquet Police Department,2013,Minnesota,12005,MN00901,0,0,0,0,0,7,7,0,5,1,1,1,2,134,4,0,9,5,116,49,19,30,0,416,18,18,0,0,629,0,18,30,483,513,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,48,7,7,0,0,58,0,0,0,55,55
