agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
White House Police Department,2017,Tennessee,11591,TN08303,0,0,5,5,0,3,1,0,1,1,186,7,6,11,2,160,14,6,6,2,196,10,10,0,0,414,26,0,0,3,3,0,2,0,0,1,1,76,4,3,11,1,57,3,0,2,1,58,5,5,0,0,147,19,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,2,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2016,Tennessee,11419,TN08303,0,0,4,4,0,5,3,1,0,1,166,9,6,14,3,134,24,14,8,2,165,7,6,1,0,371,32,0,0,2,2,0,3,2,0,0,1,85,4,5,12,1,63,0,0,0,0,54,3,3,0,0,147,22,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,8,0,0,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2015,Tennessee,11233,TN08303,0,0,4,4,0,2,1,0,0,1,175,7,6,12,2,148,34,17,15,2,238,13,8,1,4,466,27,0,0,5,5,0,0,0,0,0,0,92,6,6,8,2,70,8,5,2,1,88,7,6,1,0,200,22,0,0,3,3,0,0,0,0,0,0,11,3,0,1,0,7,1,1,0,0,7,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2014,Tennessee,10863,TN08303,0,0,4,4,0,0,0,0,0,0,158,3,0,9,5,141,25,10,12,3,191,7,6,1,0,385,17,0,0,0,0,0,1,1,0,0,0,90,0,0,6,1,83,2,0,1,1,77,4,4,0,0,174,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2013,Tennessee,10679,TN08303,0,0,1,1,0,1,1,0,0,0,97,4,1,3,0,89,30,19,9,2,176,13,13,0,0,318,8,0,0,1,1,0,0,0,0,0,0,53,3,1,2,0,47,13,12,1,0,63,5,5,0,0,135,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,2,2,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2012,Tennessee,10505,TN08303,0,0,2,2,0,5,4,0,0,1,190,6,3,1,8,172,19,8,9,2,182,4,4,0,0,402,18,0,0,2,2,0,2,1,0,0,1,118,5,2,0,6,105,4,2,1,1,84,3,3,0,0,213,13,0,0,1,1,0,0,0,0,0,0,16,0,1,0,0,15,0,0,0,0,9,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2011,Tennessee,10348,TN08303,1,0,5,4,1,1,1,0,0,0,150,13,4,10,1,122,34,15,19,0,170,15,14,0,1,376,28,0,0,1,1,0,0,0,0,0,0,80,12,3,7,1,57,3,0,3,0,53,7,7,0,0,144,23,0,0,0,0,0,0,0,0,0,0,25,11,1,0,0,13,2,0,2,0,17,4,4,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2010,Tennessee,10255,TN08303,0,0,1,1,0,3,1,1,1,0,171,4,3,7,0,157,23,9,10,4,154,11,10,0,1,363,14,0,0,0,0,0,1,0,1,0,0,86,1,1,6,0,78,1,0,1,0,46,5,5,0,0,139,8,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,26,0,0,0,0,10,1,1,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2009,Tennessee,10385,TN08303,0,0,2,2,0,2,2,0,0,0,154,3,1,4,2,144,49,37,7,5,131,11,11,0,0,349,10,0,0,0,0,0,0,0,0,0,0,48,2,1,1,0,44,2,1,1,0,32,6,6,0,0,88,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,3,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Police Department,2008,Tennessee,9973,TN08303,1,0,3,3,0,0,0,0,0,0,147,6,1,11,4,125,29,27,1,1,129,5,5,0,0,314,22,1,0,1,1,0,0,0,0,0,0,46,3,1,4,2,36,4,4,0,0,27,2,2,0,0,81,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
