agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lewistown Police Department,2023,Pennsylvania,8417,PA04412,0,0,0,0,0,9,9,0,4,0,1,0,3,82,7,10,1,30,34,20,8,9,3,156,2,1,0,1,273,0,48,61,178,239,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,0,0,0,13,0,4,4,9,13
Lewistown Police Department,2022,Pennsylvania,8495,PA04412,0,0,0,2,0,4,3,1,3,0,0,0,3,31,2,3,0,15,11,17,8,8,1,139,3,3,0,0,199,0,20,29,159,188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,8,8
Lewistown Police Department,2021,Pennsylvania,,PA04412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewistown Police Department,2020,Pennsylvania,8102,PA04412,0,0,0,0,1,8,8,0,5,2,0,2,1,36,3,1,4,19,9,19,7,11,1,130,5,3,0,2,204,0,27,40,154,194,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,2
Lewistown Police Department,2019,Pennsylvania,,PA04412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewistown Police Department,2018,Pennsylvania,8188,PA04412,0,0,0,0,0,5,5,0,3,2,0,0,1,42,2,4,6,16,14,38,18,13,7,144,11,7,1,3,243,0,28,36,193,229,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,7,0,0,0,0,10,0,1,1,8,9
Lewistown Police Department,2017,Pennsylvania,8196,PA04412,0,0,0,0,0,6,6,0,2,0,0,0,2,41,0,1,4,18,18,36,13,18,5,202,5,4,1,0,292,0,23,31,243,274,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,5,0,0,0,0,10,0,1,1,5,6
Lewistown Police Department,2016,Pennsylvania,8260,PA04412,0,0,0,0,0,2,2,0,0,0,0,0,0,35,4,2,6,11,12,36,15,11,10,247,5,4,0,1,325,0,23,25,288,313,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,3
Lewistown Police Department,2015,Pennsylvania,8289,PA04412,0,0,1,0,0,6,6,0,8,0,2,1,5,42,2,10,3,22,5,53,18,22,13,207,5,5,0,0,321,0,37,51,265,316,0,0,1,1,0,0,0,0,0,0,3,1,0,0,1,1,3,3,0,0,4,0,0,0,0,11,0,2,3,7,10
Lewistown Police Department,2014,Pennsylvania,8328,PA04412,0,0,2,0,0,7,6,1,4,1,0,1,2,32,0,1,0,23,8,32,18,11,3,229,4,2,0,2,308,0,24,35,265,300,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,10,0,0,1,9,10
Lewistown Police Department,2013,Pennsylvania,8370,PA04412,0,0,0,0,0,3,3,0,2,0,1,0,1,42,4,2,4,25,7,46,17,24,5,267,7,5,1,1,367,0,35,40,320,360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,7,0,0,0,0,10,0,1,1,9,10
Lewistown Police Department,2012,Pennsylvania,8383,PA04412,0,0,5,0,0,3,3,0,4,2,1,0,1,52,4,5,11,23,9,63,30,20,13,357,8,4,0,4,487,0,43,50,428,478,0,0,1,1,0,0,0,0,0,0,3,0,0,0,2,1,4,1,1,2,26,0,0,0,0,34,0,2,3,30,33
Lewistown Police Department,2011,Pennsylvania,8365,PA04412,0,0,1,0,0,4,4,0,2,0,1,0,1,34,1,1,3,21,8,48,17,19,12,357,5,4,1,0,450,0,26,32,410,442,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,0,1,1,13,1,1,0,0,20,0,2,2,16,18
