agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Sp: Harlan County,1995,Kentucky,0,KY048SP,3,0,14,14,0,6,3,1,0,2,377,7,9,12,5,344,107,74,32,1,167,20,6,6,8,694,33,2,0,9,9,0,4,1,1,0,2,340,4,9,11,5,311,28,17,11,0,30,9,3,3,3,422,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,1,0,2,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,5,0,0,0,0,11,0
Sp: Harlan County,1994,Kentucky,0,KY048SP,2,0,5,5,0,2,1,0,0,1,433,35,16,38,207,137,101,67,32,2,153,22,8,2,12,718,296,2,0,1,1,0,1,0,0,0,1,372,30,11,29,180,122,14,9,5,0,25,7,4,0,3,422,250,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,3,2,1,0,1,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0
Sp: Harlan County,1993,Kentucky,0,KY048SP,1,0,2,2,0,6,2,0,1,3,342,26,12,41,55,208,108,76,30,2,165,20,9,3,8,644,134,1,0,1,1,0,5,2,0,1,2,319,20,11,40,51,197,29,22,7,0,47,11,4,2,5,413,122,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,5,5,0,0,8,3,0,1,2,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2,0,5,0,0,0,0,9,1
Sp: Harlan County,1992,Kentucky,0,KY048SP,3,0,4,4,0,8,5,1,1,1,320,50,6,31,105,128,100,77,23,0,214,31,16,3,12,680,192,3,0,4,4,0,5,2,1,1,1,302,45,4,30,100,123,29,21,8,0,61,14,7,1,6,418,179,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,4,4,1,3,0,5,1,0,0,1,16,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,7,0
Sp: Harlan County,1991,Kentucky,0,KY048SP,4,0,10,10,0,5,5,0,0,0,195,17,5,22,53,98,118,84,33,1,156,40,22,6,12,528,97,4,0,5,5,0,3,3,0,0,0,185,15,3,21,51,95,19,10,9,0,67,6,4,1,1,289,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,0
Sp: Harlan County,1990,Kentucky,0,KY048SP,7,0,3,2,0,1,1,0,0,0,117,15,4,21,26,51,87,44,15,2,111,34,12,7,8,360,66,3,0,2,2,0,1,1,0,0,0,77,13,3,12,16,33,19,14,5,0,25,3,2,1,0,130,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,5,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0
Sp: Harlan County,1989,Kentucky,0,KY048SP,3,0,4,4,0,3,2,0,1,0,233,35,3,18,29,148,100,67,26,1,134,56,32,11,10,533,85,2,0,0,0,0,2,1,0,1,0,197,28,3,17,21,128,17,11,6,0,35,11,6,3,2,264,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,1,0,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0
Sp: Harlan County,1988,Kentucky,NA,KY048SP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sp: Harlan County,1987,Kentucky,0,KY048SP,8,0,1,1,0,3,1,0,0,0,125,14,2,4,87,18,184,69,14,2,155,43,10,5,3,519,107,1,0,0,0,0,0,0,0,0,0,58,10,2,4,26,16,13,8,5,0,16,7,4,1,2,95,42,1,0,0,0,0,0,0,0,0,0,55,9,2,4,25,15,13,8,5,0,16,7,4,1,2,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Sp: Harlan County,1986,Kentucky,0,KY048SP,4,0,6,6,0,9,1,2,1,5,190,52,9,57,66,6,181,134,41,6,226,48,30,14,4,664,184,3,0,3,3,0,2,0,1,0,1,137,31,8,40,53,5,13,10,3,0,37,10,7,3,0,205,132,0,0,0,0,0,0,0,0,0,0,16,3,4,3,6,0,5,3,2,0,13,2,1,1,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,1,0,1,0,6,0
