agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
James City Countyso Williamsburg,1983,Virginia,23730,VA04700,0,0,2,0,0,10,8,2,15,8,1,1,5,122,8,17,4,54,39,129,94,34,1,556,32,22,6,4,864,0,83,108,717,825,0,0,8,8,0,6,4,0,0,2,117,8,16,4,51,38,45,40,5,0,93,29,22,5,2,298,0,79,93,167,260,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,4,4,0,0,3,0,0,0,0,11,0,3,3,7,10,0,0,5,5,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,9,0,1,6,2,8
James City Countyso Williamsburg,1982,Virginia,23478,VA04700,0,0,4,2,0,7,7,0,11,9,0,0,2,65,6,10,8,23,18,145,108,37,0,508,43,30,5,8,781,0,47,67,696,763,2,0,7,7,0,5,3,0,0,2,60,5,9,6,22,18,43,28,15,0,170,38,26,5,7,325,0,42,56,251,307,0,0,3,3,0,2,0,0,0,2,10,1,3,1,2,3,6,4,2,0,9,3,3,0,0,33,0,7,12,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1981,Virginia,23200,VA04700,0,0,2,2,0,6,6,0,8,4,1,0,3,78,13,13,18,30,4,133,102,31,0,440,33,27,3,3,700,0,74,90,606,696,2,0,5,5,0,4,2,0,0,2,71,12,12,13,28,6,67,46,18,3,183,44,39,4,1,376,0,65,76,294,370,0,0,2,2,0,1,0,0,0,1,7,0,1,0,5,1,5,4,1,0,5,2,0,1,1,22,0,6,9,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1980,Virginia,22761,VA04700,0,0,0,2,0,5,5,0,15,9,1,1,4,39,10,4,5,16,4,140,103,35,2,320,20,13,5,2,541,0,35,57,480,537,2,0,4,4,0,2,1,0,0,1,33,8,3,5,13,4,13,10,3,0,31,15,8,5,2,100,0,29,37,59,96,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,0,0,3,3,1,2,0,10,0,2,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1979,Virginia,21200,VA04700,0,0,0,0,0,6,5,1,11,10,1,0,0,57,9,13,8,21,6,146,112,33,1,200,13,10,1,2,433,0,51,68,359,427,0,0,5,4,1,3,2,1,0,0,46,8,10,8,16,4,11,7,3,1,24,6,4,1,1,95,0,42,50,41,91,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,3,1,1,0,0,11,0,1,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1978,Virginia,20601,VA04700,1,0,0,2,1,5,3,2,12,6,2,0,4,49,9,12,6,13,9,143,93,36,14,196,17,10,4,3,425,0,40,59,356,415,2,0,2,1,1,3,1,1,0,1,41,9,12,5,10,5,24,14,8,2,51,11,8,3,0,134,0,36,43,86,129,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,2,1,1,0,6,2,2,0,0,14,0,4,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1977,Virginia,20475,VA04700,0,0,0,2,0,6,6,0,6,3,1,0,2,132,7,10,11,31,73,157,105,41,11,227,24,11,2,11,554,0,59,73,408,481,2,0,5,5,0,1,1,0,0,0,121,6,9,11,25,70,25,18,5,2,26,6,5,1,0,186,0,51,59,57,116,0,0,2,2,0,0,0,0,0,0,7,1,0,1,3,2,5,4,1,0,2,1,1,0,0,17,0,5,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1976,Virginia,22134,VA04700,0,0,1,2,0,5,4,1,9,4,0,0,5,181,14,12,22,18,115,159,113,41,5,236,23,14,3,6,615,0,66,82,418,500,2,0,4,4,0,4,0,0,0,4,174,11,10,21,17,115,10,6,4,0,26,12,7,2,3,232,0,59,69,48,117,0,0,0,0,0,0,0,0,0,0,13,1,0,10,1,1,3,1,2,0,6,0,0,0,0,22,0,12,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1975,Virginia,19063,VA04700,0,0,0,2,0,5,5,0,5,4,0,0,1,125,9,16,5,14,81,141,84,55,2,207,15,5,0,10,500,0,44,56,363,419,2,0,5,5,0,1,1,0,0,0,123,9,14,5,14,81,15,11,4,0,21,4,3,0,1,171,0,42,50,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City Countyso Williamsburg,1974,Virginia,19145,VA04700,0,0,0,1,0,0,0,0,8,6,0,0,2,112,6,10,2,10,84,116,76,39,1,94,13,10,0,3,344,0,28,37,223,260,1,0,0,0,0,3,2,0,0,1,110,5,9,2,10,84,12,11,1,0,10,8,7,0,1,144,0,26,30,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
