agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
University Of Mississippi Medical Center Police,2017,Mississippi,0,MS02516,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,104,2,2,0,0,114,0,3,5,106,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
University Of Mississippi Medical Center Police,2016,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,109,3,3,0,0,115,0,1,1,112,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Mississippi Medical Center Police,2015,Mississippi,0,MS02516,0,0,1,0,0,0,0,0,1,0,0,0,1,7,0,0,0,1,6,3,2,1,0,103,1,1,0,0,115,0,1,2,107,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
University Of Mississippi Medical Center Police,2014,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,14,3,3,0,0,145,0,0,0,0,163,0,1,1,148,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
University Of Mississippi Medical Center Police,2013,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,108,5,5,0,0,128,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
University Of Mississippi Medical Center Police,2012,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,15,2,1,1,0,149,2,2,0,0,169,0,1,1,153,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Mississippi Medical Center Police,2011,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,1,8,2,2,0,0,121,3,3,0,0,136,0,1,2,126,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
University Of Mississippi Medical Center Police,2010,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,164,6,6,0,0,171,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Mississippi Medical Center Police,2009,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,151,6,6,0,0,163,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Mississippi Medical Center Police,2008,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,157,1,1,0,0,161,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Mississippi Medical Center Police,2007,Mississippi,0,MS02516,0,0,0,0,0,1,1,0,2,0,1,0,1,3,0,0,0,0,3,3,2,1,0,155,7,7,0,0,171,0,0,3,165,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Mississippi Medical Center Police,2006,Mississippi,0,MS02516,0,0,0,0,0,0,0,0,2,2,0,0,0,19,0,0,0,0,19,2,1,0,1,163,6,6,0,0,192,0,0,2,171,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
