agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Cortlandt Police Croton-On-Hudson,1997,New York,28612,NY05974,0,0,0,1,0,0,0,0,2,0,1,0,1,124,0,0,0,22,102,38,10,11,17,115,5,4,0,1,285,0,22,25,158,183,0,0,0,0,0,1,0,1,0,0,11,0,0,0,4,7,2,1,1,0,19,0,0,0,0,33,0,4,5,21,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,0,0,0,7,0,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,3,3,0,0,7,0,0,0,7,7
Cortlandt Police Croton-On-Hudson,1996,New York,28688,NY05974,0,0,1,0,0,0,0,0,4,2,0,0,2,158,0,0,2,30,126,54,21,18,15,172,5,2,0,3,393,0,32,36,231,267,0,0,0,0,0,0,0,0,0,0,18,0,0,2,13,3,8,4,4,0,18,0,0,0,0,44,0,15,15,26,41,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,0,6,3,3,0,10,0,0,0,0,23,0,7,7,16,23,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,4,6,5,0,1,15,0,0,2,13,15
Cortlandt Police Croton-On-Hudson,1995,New York,28611,NY05974,0,0,0,1,1,0,0,0,3,3,0,0,0,229,1,1,2,36,189,49,18,20,11,191,11,11,0,0,485,0,40,44,251,295,0,1,0,0,0,0,0,0,0,0,23,1,0,1,12,9,7,5,2,0,9,0,0,0,0,40,0,14,14,16,30,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,4,4,0,0,4,0,0,0,0,12,0,4,4,8,12,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,0,6,1,2,3,8,5,5,0,0,27,0,5,8,19,27
Cortlandt Police Croton-On-Hudson,1994,New York,28664,NY05974,0,0,2,0,0,0,0,0,5,2,1,0,2,193,0,1,2,37,153,58,32,15,11,192,9,8,0,1,457,0,40,45,259,304,0,0,0,0,0,1,1,0,0,0,21,0,0,0,10,11,4,3,1,0,14,0,0,0,0,40,0,10,11,18,29,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,8,0,5,5,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,10,0,8,2,6,2,2,0,0,22,0,4,4,18,22
Cortlandt Police Croton-On-Hudson,1993,New York,28709,NY05974,0,0,0,0,0,2,0,2,12,3,0,0,9,207,1,3,3,38,162,64,28,18,18,266,12,6,1,5,563,0,45,59,342,401,0,0,0,0,0,2,0,0,0,2,21,1,1,1,14,4,10,7,3,0,70,0,0,0,0,103,0,17,19,80,99,0,0,0,0,0,1,0,0,0,1,5,1,0,1,3,0,4,4,0,0,9,0,0,0,0,19,0,5,6,13,19,0,0,0,0,0,4,1,0,1,2,8,0,0,1,7,0,24,6,12,6,28,3,3,0,0,67,0,8,12,55,67
Cortlandt Police Croton-On-Hudson,1992,New York,28571,NY05974,0,0,3,0,0,5,4,1,4,0,0,0,4,255,0,1,10,44,200,88,36,27,25,254,14,14,0,0,620,0,55,64,356,420,0,0,3,3,0,0,0,0,0,0,46,0,1,6,22,17,12,10,1,1,61,0,0,0,0,122,0,29,32,73,105,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,0,0,14,0,0,0,0,21,0,3,3,18,21,0,0,1,1,0,1,0,0,0,1,21,0,0,0,13,8,22,4,7,11,24,6,3,0,3,75,0,13,15,52,67
Cortlandt Police Croton-On-Hudson,1991,New York,28475,NY05974,0,0,2,0,0,0,0,0,3,0,0,0,3,330,3,1,4,22,300,88,60,21,7,270,11,11,0,0,702,0,30,33,369,402,0,0,0,0,0,1,0,0,0,1,86,2,1,2,22,59,11,7,3,1,99,0,0,0,0,197,0,27,28,110,138,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,3,0,2,1,15,0,0,0,0,23,0,5,5,18,23,0,0,0,0,0,0,0,0,0,0,30,0,1,1,1,27,14,5,7,2,7,3,3,0,0,54,0,3,3,24,27
Cortlandt Police Croton-On-Hudson,1990,New York,28369,NY05974,0,0,3,0,0,1,1,0,4,0,0,0,4,183,0,2,5,8,168,40,23,11,6,310,15,13,0,2,553,0,15,20,365,385,0,0,0,0,0,2,0,0,0,2,71,0,2,5,5,59,11,10,1,0,153,2,2,0,0,239,0,12,14,166,180,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,15,0,0,1,14,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,10,25,21,4,0,10,7,7,0,0,53,0,1,1,42,43
Cortlandt Police Croton-On-Hudson,1989,New York,27492,NY05974,0,0,0,0,0,0,0,0,3,1,0,0,2,170,0,1,0,8,161,79,49,11,19,322,13,13,0,0,587,0,9,12,414,426,0,0,1,1,0,0,0,0,0,0,85,0,0,0,5,80,8,6,2,0,166,3,3,0,0,263,0,5,6,177,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,22,0,0,0,0,24,0,0,0,24,24,1,0,1,1,0,2,1,0,0,1,14,0,0,0,2,12,21,12,4,5,6,4,4,0,0,49,0,2,6,31,37
Cortlandt Police Croton-On-Hudson,1988,New York,,NY05974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
