agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Atlantic City Police,2023,New Jersey,38625,NJ00102,0,0,0,7,1,51,46,5,212,33,33,26,120,2025,49,115,159,133,1569,361,173,172,16,1998,261,248,0,13,4916,0,456,726,2620,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2022,New Jersey,38502,NJ00102,0,0,0,7,0,60,55,5,205,40,28,25,112,1583,70,89,87,137,1200,738,320,387,31,2112,252,233,5,14,4957,0,383,655,3102,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2021,New Jersey,37379,NJ00102,0,0,0,8,0,42,40,2,128,24,19,19,66,947,32,68,46,84,717,297,132,152,13,1189,151,137,3,11,2762,0,230,408,1637,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2020,New Jersey,37550,NJ00102,0,0,4,9,0,28,27,1,116,38,10,6,62,746,35,49,32,40,590,139,118,20,1,785,89,76,12,1,1912,0,156,309,1013,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2019,New Jersey,37593,NJ00102,0,0,1,11,0,29,29,0,182,27,18,7,130,926,17,37,23,24,825,130,82,46,2,1519,89,86,1,2,2886,0,101,323,1738,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2018,New Jersey,38271,NJ00102,0,0,6,7,0,11,11,0,131,27,17,4,83,657,16,40,18,53,530,116,87,25,4,994,71,69,2,0,1987,0,127,276,1181,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2017,New Jersey,38601,NJ00102,0,0,38,13,0,24,24,0,227,59,18,9,141,787,34,65,27,35,626,319,188,125,6,1298,115,112,0,3,2783,0,161,425,1732,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic City Police,2016,New Jersey,39202,NJ00102,0,0,21,12,0,23,21,2,271,70,45,15,141,1099,48,54,39,33,925,267,138,110,19,1461,79,67,3,9,3212,0,174,480,1807,2287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Atlantic City Police,2015,New Jersey,39372,NJ00102,0,0,4,7,0,17,17,0,356,50,25,16,265,1719,52,95,47,42,1483,305,158,133,14,2166,75,66,0,9,4645,0,236,616,2546,3162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Atlantic City Police,2014,New Jersey,39544,NJ00102,0,0,15,6,0,15,15,0,302,58,22,9,213,1515,47,62,38,53,1315,282,176,101,5,2104,64,63,0,1,4288,0,200,523,2450,2973,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
