agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
South Park Township Police Department,2023,Pennsylvania,13587,PA0021E,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,57,7,5,1,1,28,6,4,1,1,99,0,1,1,41,42,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,43,2,1,0,1,6,2,2,0,0,54,0,1,1,10,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,1,1,0,1,0,9,0,0,0,2,2
South Park Township Police Department,2022,Pennsylvania,13715,PA0021E,0,0,0,0,0,0,0,0,2,1,0,0,1,52,3,0,1,0,48,4,0,3,1,36,2,2,0,0,96,0,4,6,42,48,0,0,0,0,0,1,0,0,0,1,24,3,0,1,0,20,0,0,0,0,6,1,1,0,0,32,0,4,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
South Park Township Police Department,2021,Pennsylvania,,PA0021E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Park Township Police Department,2020,Pennsylvania,13650,PA0021E,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,13,3,1,2,0,11,1,1,0,0,30,0,2,2,15,17,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,13,1,0,1,0,4,0,0,0,0,20,0,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3
South Park Township Police Department,2019,Pennsylvania,,PA0021E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Park Township Police Department,2018,Pennsylvania,13332,PA0021E,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,13,5,3,2,0,17,1,1,0,0,39,0,3,3,23,26,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,13,3,2,1,0,3,1,1,0,0,22,0,2,2,7,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Park Township Police Department,2017,Pennsylvania,13371,PA0021E,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,4,2,8,4,4,0,17,2,2,0,0,35,0,4,6,27,33,0,0,0,0,0,2,2,0,0,0,6,0,0,0,4,2,3,2,1,0,12,2,2,0,0,25,0,4,6,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
South Park Township Police Department,2016,Pennsylvania,13463,PA0021E,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,4,10,5,3,2,18,6,3,0,3,40,0,1,2,34,36,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,4,2,1,1,0,5,2,1,0,1,15,0,1,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
South Park Township Police Department,2015,Pennsylvania,13516,PA0021E,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,7,10,5,5,0,23,2,2,0,0,44,0,1,2,35,37,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,7,5,4,1,0,7,0,0,0,0,21,0,1,2,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3
South Park Township Police Department,2014,Pennsylvania,13571,PA0021E,0,0,1,0,0,0,0,0,1,1,0,0,0,7,1,1,0,1,4,7,3,3,1,29,4,4,0,0,48,0,3,4,40,44,0,0,0,0,0,1,1,0,0,0,7,1,1,0,1,4,4,1,3,0,8,3,3,0,0,23,0,3,4,15,19,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
South Park Township Police Department,2013,Pennsylvania,13528,PA0021E,0,0,1,0,0,0,0,0,2,0,1,0,1,17,0,2,3,1,11,14,7,6,1,23,2,2,0,0,58,0,6,8,39,47,0,0,0,0,0,0,0,0,0,0,17,0,2,3,1,11,4,2,1,1,6,1,1,0,0,28,0,6,6,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
South Park Township Police Department,2012,Pennsylvania,13466,PA0021E,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,1,1,1,8,14,6,6,2,32,4,2,0,2,62,0,3,4,50,54,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1,8,5,2,1,2,13,2,1,0,1,31,0,3,3,20,23,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,1,1,0,0,0,0,0,0,0,6,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,7,0,0,0,7,7
