agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Stockton Unified School District Police Dept.,1991-01-01,California,0,CA03915,0,0,0,0,0,0,0,0,1,0,1,0,0,24,0,0,0,14,10,32,31,1,0,23,5,4,0,1,85,14,15,60,75,0,0,0,0,0,1,0,1,0,0,21,0,0,0,13,8,26,25,1,0,19,5,4,0,1,72,13,14,50,64,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,2,3,3,0,0,1,2,2,0,0,14,6,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
Stockton Unified School District Police Dept.,1991-02-01,California,0,CA03915,0,0,0,0,0,0,0,0,2,1,0,1,0,34,2,1,0,21,10,22,16,0,6,19,5,5,0,0,82,24,26,46,72,0,0,0,0,0,2,1,0,1,0,30,1,1,0,18,10,21,15,0,6,15,5,5,0,0,73,20,22,41,63,0,0,0,0,0,0,0,0,0,0,10,1,0,0,7,2,2,2,0,0,4,1,1,0,0,17,8,8,7,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stockton Unified School District Police Dept.,1991-03-01,California,0,CA03915,0,0,0,0,0,0,0,0,2,1,0,0,1,41,2,0,0,29,10,22,21,1,0,27,8,8,0,0,100,31,33,57,90,0,0,0,0,0,2,1,0,0,1,38,2,0,0,26,10,19,18,1,0,24,6,6,0,0,89,28,30,49,79,0,0,0,0,0,0,0,0,0,0,11,1,0,0,7,3,3,3,0,0,3,2,2,0,0,19,8,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-04-01,California,0,CA03915,0,0,0,0,0,0,0,0,2,0,0,1,1,30,1,0,0,18,11,25,22,1,2,35,4,3,0,1,96,19,21,64,85,0,0,0,0,0,2,0,0,1,1,28,1,0,0,16,11,20,18,0,2,33,4,3,0,1,87,17,19,57,76,0,0,0,0,0,1,0,0,0,1,7,0,0,0,4,3,1,1,0,0,5,1,1,0,0,15,4,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-05-01,California,0,CA03915,0,0,0,0,0,0,0,0,3,1,0,0,2,27,1,0,0,13,13,27,21,0,6,40,7,7,0,0,104,14,17,74,91,0,0,0,0,0,3,1,0,0,2,27,1,0,0,13,13,25,19,0,6,39,7,7,0,0,101,14,17,71,88,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,0,0,7,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-06-01,California,0,CA03915,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,13,1,20,16,2,2,13,4,4,0,0,52,14,14,37,51,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,5,5,0,0,4,4,4,0,0,20,7,7,13,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,3,0,0,0,0,0,0,0,9,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-07-01,California,0,CA03915,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,5,2,16,13,0,3,20,0,0,0,0,44,5,6,36,42,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,0,11,8,0,3,16,0,0,0,0,33,5,6,27,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,1,0,0,2,0,0,0,0,6,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-08-01,California,0,CA03915,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,19,15,3,1,16,0,0,0,0,39,3,4,35,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,1,0,10,0,0,0,0,16,1,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-09-01,California,0,CA03915,0,0,0,0,0,0,0,0,2,0,2,0,0,43,3,1,0,32,7,24,20,4,0,23,2,1,0,1,94,36,38,49,87,0,0,0,0,0,1,0,1,0,0,31,2,1,0,23,5,14,12,2,0,16,2,1,0,1,64,26,27,32,59,0,0,0,0,0,0,0,0,0,0,17,1,0,0,11,5,1,1,0,0,2,0,0,0,0,20,12,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockton Unified School District Police Dept.,1991-10-01,California,0,CA03915,0,0,0,0,0,0,0,0,3,0,0,2,1,55,4,1,0,39,11,23,20,0,3,40,3,3,0,0,124,44,47,66,113,0,0,0,0,0,3,0,0,2,1,53,4,1,0,37,11,17,15,0,2,33,1,1,0,0,107,42,45,51,96,0,0,0,0,0,1,0,0,0,1,16,0,0,0,10,6,2,1,0,1,7,0,0,0,0,26,10,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Stockton Unified School District Police Dept.,1991-11-01,California,0,CA03915,0,0,0,0,0,0,0,0,4,0,0,3,1,45,3,0,0,37,5,30,28,0,2,36,12,10,0,2,127,40,44,78,122,0,0,0,0,0,2,0,0,2,0,40,1,0,0,35,4,22,20,0,2,33,8,6,0,2,105,36,38,63,101,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,3,2,1,0,1,4,3,2,0,1,23,11,11,9,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
Stockton Unified School District Police Dept.,1991-12-01,California,0,CA03915,0,0,0,0,0,0,0,0,4,1,0,2,1,28,3,0,0,15,10,16,14,0,2,21,14,12,0,2,83,18,22,51,73,0,0,0,0,0,3,1,0,1,1,24,2,0,0,13,9,14,12,0,2,13,11,10,0,1,65,15,18,38,56,0,0,0,0,0,1,0,0,0,1,16,2,0,0,7,7,0,0,0,0,1,0,0,0,0,18,9,10,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1
Stockton Unified School District Police Dept.,1992-01-01,California,0,CA03915,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,22,9,17,15,1,1,28,17,15,0,2,93,22,22,62,84,0,0,0,0,0,0,0,0,0,0,27,0,0,0,19,8,10,8,1,1,26,16,14,0,2,79,19,19,52,71,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,6,1,1,0,0,3,6,4,0,2,21,5,5,10,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,1,1,2
Stockton Unified School District Police Dept.,1992-02-01,California,0,CA03915,0,0,0,0,0,0,0,0,5,0,1,4,0,28,2,0,0,19,7,20,16,2,2,29,8,6,0,2,90,21,26,57,83,0,0,0,0,0,4,0,1,3,0,23,0,0,0,15,8,19,15,2,2,23,7,5,0,2,76,15,19,49,68,0,0,0,0,0,2,0,0,2,0,11,0,0,0,8,3,4,2,1,1,4,0,0,0,0,21,8,10,8,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stockton Unified School District Police Dept.,1992-03-01,California,0,CA03915,0,0,0,0,0,0,0,0,2,0,0,1,1,52,3,0,0,37,12,22,18,1,3,32,4,4,0,0,112,40,42,58,100,0,0,0,0,0,2,0,0,1,1,48,2,0,0,36,10,23,18,2,3,30,4,4,0,0,107,38,40,57,97,0,0,0,0,0,0,0,0,0,0,19,1,0,0,14,4,0,0,0,0,7,1,1,0,0,27,15,15,8,23,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,1,0,0,1,1,0,0,5,2,2,2,4
Stockton Unified School District Police Dept.,1992-04-01,California,0,CA03915,0,0,0,0,0,0,0,0,2,0,0,0,2,36,5,2,1,22,6,18,12,2,4,24,3,3,0,0,83,30,32,45,77,0,0,0,0,0,2,0,0,0,2,36,5,2,1,22,6,17,11,2,4,22,2,2,0,0,79,30,32,41,73,0,0,0,0,0,1,0,0,0,1,11,1,0,1,6,3,5,2,1,2,3,1,1,0,0,21,8,9,9,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,2,0,0,0,0,6,1,1,2,3
